,Instrument,Business Description
943,MLP.N,"Maui Land & Pineapple Company, Inc. is a landholding and operating company. The Company’s segments include Real Estate, Leasing and Resort Amenities. Its Real Estate segment includes the development and sale of real estate inventory and the operations of Kapalua Realty Company, which is a general brokerage real estate company located within the Kapalua Resort. Its Leasing segment includes real property leasing activities, license fees and royalties for the use of certain of the Company’s trademarks and brand names by third parties, and the cost of maintaining the Company’s real estate assets, including conservation activities. Its Resort Amenities segment includes a membership program that provides benefits and privileges within the Kapalua Resort for its members. The Company owns approximately 23,000 acres of land on the island of Maui, Hawaii, which develops, sells and manages residential, resort, commercial, agricultural and industrial real estate."
944,ICE.N,"Intercontinental Exchange, Inc. is a provider of marketplace infrastructure, data services and technology solutions to a range of customers, including financial institutions, corporations and government entities. The Company's business is conducted through three segments: Exchanges, Fixed Income and Data Services, and Mortgage Technology. Exchanges segment consists of regulated marketplaces for the listing, trading and clearing of an array of derivatives contracts and financial securities, such as commodities, interest rates, foreign exchange and equities as well as corporate and exchange-traded funds (ETFs). Fixed Income and Data Services segment includes its fixed income data and analytics offerings, fixed income execution, CDS clearing and other multi-asset class data and network services. Mortgage Technology segment includes MERS, Simplifile, and Ellie Mae mortgage services businesses, which provides mortgage technology solutions for the United States residential mortgage market."
945,HSC.N,"Harsco Corporation is a provider of environmental solutions for industrial and specialty waste streams, and equipment and technology for the rail sector. The Company operates through three segments: Harsco Environmental, Harsco Clean Earth, and Harsco Rail. The Harsco Environmental segment operates primarily under long-term contracts, providing critical environmental services and material processing to the global steel and metals industries, including zero waste solutions for manufacturing byproducts within the metals industry. The Harsco Clean Earth segment provides waste management services including transportation, specialty waste processing, recycling and beneficial reuse solutions for hazardous waste, contaminated materials and dredged volumes. The Harsco Rail segment is a provider of engineered maintenance equipment, after-market parts and safety and diagnostic systems which support railroad and transit customers worldwide."
946,PUMP.N,"ProPetro Holding Corp. is an oilfield services company. The Company provides hydraulic fracturing and other complementary services to upstream oil and gas companies engaged in the exploration and production of North American unconventional oil and natural gas resources. The Company’s operations are primarily focused on the Permian Basin. The Company operates through its pressure pumping and all other segments. The pressure pumping segment consists of downhole pumping services, which includes hydraulic fracturing (inclusive of acidizing services) and cementing. Hydraulic fracturing is a well-stimulation technique focused on optimizing hydrocarbon flow paths during the completion phase of shale wellbores. Its cementing services use pressure pumping equipment to deliver a slurry of liquid cement that is pumped down a well between the casing and the borehole. The all other segment consists of coiled tubing operations, which are downhole well completion/remedial services."
947,APG.N,"APi Group Corporation provides life safety solutions and industrial specialty services. The Company’s segments include Safety Services, Specialty Services, and Industrial Services. The Safety Services segment is a provider of safety services in North America and Europe, focusing on end-to-end integrated occupancy systems, including the design, installation, inspection, and service of these integrated systems. The Specialty Services segment is a provider of a variety of infrastructure services and specialized industrial plant services, which include maintenance and repair of critical infrastructures, such as electric, gas, water, sewer, and telecommunications infrastructure. The Industrial Services segment is a provider of a variety of services to the energy industry focused on transmission and distribution. The Company’s services include engineering and design, fabrication, installation, maintenance service and repair, and retrofitting and upgrading."
948,HFC.N,"HollyFrontier Corporation is an independent petroleum refiner and marketer. It owns and operates petroleum refineries, which serves markets across the Mid-Continent, Southwest and Rocky Mountain geographic regions of the United States. The Company operates through three segments: Refining, Lubricants and Specialty Products, and HEP. The Refining activities segment is involved in the purchase and refining of crude oil, and wholesale and branded marketing of refined products, such as gasoline, diesel fuel and jet fuel. The Lubricants and Specialty Products segment involves PCLI’s production operations, located in Mississauga, Ontario, which includes lubricant products, such as base oils, white oils, specialty products and finished lubricants. The HEP segment includes all of the operations of HEP, which owns and operates logistics and refinery assets consisting of petroleum product and crude oil pipelines, terminals, tankage, loading rack facilities and refinery processing units."
949,CSLT.N,"Castlight Health, Inc. is a health navigation platform provider. The Company’s health benefits platform engages employees to make healthcare decisions and enables employers to communicate and measure their benefit programs. Its health navigation platform connects hundreds of health vendors, benefits resources, and plan designs into one health and wellbeing experience. The Company offers care guidance navigator, wellbeing navigator, wellbeing navigator, and castlight care guides. The care guidance navigator offers health plans, care options, and programs, including virtual care and program options. Wellbeing navigator helps drive engagement across an employer’s entire benefits program. Health navigator combines the functionality of the wellbeing navigator and care guidance navigator packages in one unified user experience. Castlight care guide combines the Company’s personalized health navigation technology with a high-touch service to help navigate users."
950,TDC.N,"Teradata Corporation (Teradata) is focused on providing a connected multi-cloud data platform for enterprise analytics. The Company’s Teradata Vantage platform allows customers to integrate and simplify their multi-cloud data and analytic ecosystems, streamline access and management of their data, and use analytics to derive business value from diverse data types. Teradata Vantage platform is designed and built to run across on-premises, private cloud and public cloud environments. The Company’s geographic regions segments include Americas region (North America and Latin America), EMEA region (Europe, Middle East and Africa) and APJ region (Asia Pacific and Japan). The Company serves various industries Automotive, Energy & Natural Resources, Financial Services, Government, Healthcare & Life Sciences, Manufacturing, Retail and Telco."
951,TS.N,"Tenaris S.A. is a holding company, which is a steel producer with production facilities in Mexico, Argentina, Colombia, United States and Guatemala. The Company supplies round steel bars and flat steel products for its pipes business. It operates through Tubes business segment. The Tubes segment includes the production and sale of both seamless and welded steel tubular products, and related services primarily for the oil and gas industry, principally oil country tubular goods (OCTG) used in drilling operations, and for other industrial applications with production processes that include in the transformation of steel into tubular products. It operates in geographical areas, such as North America, South America, Europe, Middle East and Africa, and Asia Pacific. Its products and services include OCTG, Premium Connections, Rig Direct, Offshore Line Pipe, Onshore Line Pipe, Hydrocarbon Processing, Power Generation, Sucker Rods, Coiled Tubing, Industrial and Mechanical, and Automotive."
952,KREF.N,"KKR Real Estate Finance Trust Inc. is a real estate finance company. The Company focuses primarily on originating and acquiring senior loans secured by institutional-quality commercial real estate (CRE) properties that are owned and operated by sponsors and located in liquid markets with underlying fundamentals. Its target assets also include mezzanine loans, preferred equity and other debt-oriented instruments with these characteristics. The Company's investment objective is capital preservation and the generation of attractive risk-adjusted returns for our stockholders over the long term, primarily through dividends. It focuses on originating and acquiring senior loans that are secured by CRE properties and evidenced by a first-priority mortgage. The Company's investment manager is KKR Real Estate Finance Manager LLC."
953,YELP.N,"Yelp Inc. (Yelp) is a provider of advertising products that enables businesses of all sizes to advertise their products and drive conversion of their services. The Company develops software that enables consumers to share their everyday business experiences through reviews, photos and other content. It has also developed recommendation software and other machine learning algorithms that help surface useful information on its platform for consumers. The Company's Advertising Products include cost-per-click (CPC) Search Advertising and Multi-location Ad Products. Its Business Listing Page Products include Free Online Business Account, Upgrade Package, Branded Profile, Enhanced Profile, Yelp Verified License, Business Highlights, Yelp Portfolio, Yelp Connect, and Yelp Logo. In addition to its advertising products, it also offers features and consumer-interactive tools to facilitate transactions between consumers and the local businesses they find on Yelp."
954,MDLA.N,"Medallia, Inc. is focused on offering enterprise software. The Company’s software-as-a-service (SaaS) platform, the Medallia Experience Cloud, is built on technology and open architecture, utilizing artificial intelligence (AI) and machine learning to analyze data. It captures experience data from the expanding signal fields emitted by customers and employees on their daily journeys so that its customers can understand, analyze, and act upon omni-channel experiences. It utilizes its in-memory analytics, dynamic organizational hierarchy management, and AI technology to analyze the structured and unstructured data at scale with enterprise grade security and privacy deriving themes and predictive insights that drive action in live time. Using its technology, enterprises reduce churn, turn detractors into promoters and buyers, and create in-the-moment cross-sell and up-sell opportunities."
955,IIIN.N,"Insteel Industries, Inc. is a manufacturer of steel wire reinforcing products for concrete construction applications. The Company's operations are focused on the manufacture and marketing of steel wire reinforcing products for concrete construction applications. Its concrete reinforcing products consist of two product lines: prestressed concrete strand (PC strand) and welded wire reinforcement (WWR). Its PC strand is a seven-wire strand that is used to impart compression forces into precast concrete elements and structures, providing reinforcement for bridges, parking decks, buildings and other concrete structures. Its WWR is produced as an engineered reinforcing product for use in nonresidential and residential construction. The Company's products are sold primarily to manufacturers of concrete products that are used in nonresidential construction. The Company sells its products nationwide across the United States, Canada, Mexico, and Central and South America."
956,DHR.N,"Danaher Corporation (Danaher) designs, manufactures and markets professional, medical, industrial and commercial products and services. The Company operates through three segments: Life Sciences, which offers a range of instruments and consumables that are used by customers to study the basic building blocks of life, including genes, proteins, metabolites and cells, in order to understand the causes of disease, identify new therapies, and test and manufacture new drugs and vaccines; Diagnostics, which offers analytical instruments, reagents, consumables, software and services, and Environmental & Applied Solutions, which offers products and services that help protect important resources and keep global food and water supplies safe. Its business research and development, manufacturing, sales, distribution, service and administrative facilities are located in over 60 countries."
957,ENB.N,"Enbridge Inc. is an energy infrastructure company with business platforms that include a network of crude oil, liquids and natural gas pipelines, regulated natural gas distribution utilities and renewable power generation. It operates through five segments: Liquids Pipelines, Gas Transmission and Midstream, Gas Distribution, Green Power and Transmission, and Energy Services. Liquids Pipelines consists of pipelines and related terminals that transport various grades of crude oil and other liquid hydrocarbons. Gas Transmission and Midstream consists of its investments in natural gas pipelines and gathering and processing facilities, including US Gas Transmission, and Canadian Gas Transmission and Midstream. Gas Distribution consists of its natural gas utility operations. Green Power and Transmission consists of investments in renewable energy assets and transmission facilities. The Energy Services businesses undertake physical commodity marketing activity and logistical services."
958,CNX.N,"CNX Resources Corporation (CNX) is an oil and natural gas company, which is engaged in the exploration, development, production and acquisition of natural gas properties primarily in the Appalachian Basin. The Company's operations are centered on unconventional shale formations, primarily the Marcellus Shale and Utica Shale, in Pennsylvania, Ohio and West Virginia. Additionally, it operates and develops Coal Bed Methane (CBM) properties in Virginia. The Company's principal activity is to produce natural gas for sale primarily to gas wholesalers and it operates through two segments that conducts those operations: Shale and Coalbed Methane. It designs, builds and operates natural gas gathering systems to move gas from the wellhead to interstate pipelines or other local sales points. It operates approximately 2,600 miles of natural gas gathering pipelines as well as a number of natural gas processing facilities."
959,WTS.N,"Watts Water Technologies, Inc. is a supplier of products, solutions and systems that manage and conserve the flow of fluids and energy into, through and out of buildings in the commercial and residential markets. Its product include residential & commercial flow control products include backflow preventers, water pressure regulators, temperature and pressure relief valves, and leak detection products; heating, ventilation and air conditioning & gas products include water heaters and heating solutions, hydronic and electric heating systems for under-floor radiant applications, custom heat and hot water solutions and hydronic pump groups; drainage & water re-use products, which includes drainage and engineered rainwater harvesting solutions for commercial, industrial, marine and residential applications, and water quality products include point-of-use and point-of-entry water filtration, conditioning and scale prevention systems for commercial, marine and residential applications."
960,BHLB.N,"Berkshire Hills Bancorp, Inc. (Berkshire) is a holding company for Berkshire Bank (the Bank) and Berkshire Insurance Group, Inc. Berkshire offers a range of deposit, lending, insurance, and wealth management products to retail and commercial customers in its market areas. The Bank provides business and consumer banking, mortgage, wealth management, and investment services. The Bank's loan portfolio consists of commercial loans, which include residential mortgages, commercial real estate, commercial and industrial loans, and consumer loans. The Bank's securities available for sale include municipal bonds and obligations, mortgage-backed securities, and other bonds and obligations. The Bank also operates a socially responsible platform, Reevx Labs , to support emerging entrepreneurs, artists, and small non-profit organizations by providing them with the resources and connections. It operates approximately 115 banking offices primarily in New England and New York."
961,ARW.N,"Arrow Electronics, Inc. is a provider of products, services, and solutions to industrial and commercial users of electronic components and enterprise computing solutions. The Company operates through two segments: The Global Components business and the Global Enterprise Computing Solutions (ECS) business. The Global components business segment distributes electronic components to original equipment manufacturers and contract manufacturers. The Global ECS business segment provides enterprise computing solutions to value-added resellers and managed service providers. The Global ECS' portfolio of computing solutions includes datacenter, cloud, security, and analytics solutions. The company maintains approximately 260 sales facilities and 42 distribution and value-added centers. Both business segments have operations in each of the three electronics markets; the Americas; Europe, Middle East, and Africa (EMEA); and Asia-Pacific regions."
962,BTI.N,"British American Tobacco p.l.c. is a holding company. The Company is a multi-category consumer goods company that provides tobacco and nicotine products. Its Potentially Reduced-Risk Products (PRRP) include vapour, tobacco heating products (THP), modern oral products including tobacco-free nicotine pouches, as well as traditional oral products such as snus and moist snuff. Its THP includes glo, neo sticks and its hybrid products; vapour products include vype, vuse, ten motives and ViP, and modern oral includes white modern oral brands of EPOK, Lyft and Velo. The Company’s segments include United States of America, Americas and Sub-Saharan Africa, Europe and North Africa, and Asia-Pacific and Middle East. The Company’s international and local cigarette brands include Vogue, Viceroy, Kool, Peter Stuyvesant, Craven A, Benson & Hedges, John Player Gold Leaf, State Express 555 and Shuang Xi."
963,MCD.N,"McDonald's Corporation (McDonald's) operates and franchises McDonald's restaurants. The Company's restaurants serve a locally relevant menu of food and beverages. Its restaurants are owned and operated by independent local business owners. The Company's segments include United States (U.S.), International Operated Markets (IOM) and International Developmental Licensed Markets & Corporate (IDL). The U.S. segment focuses on Company's menu and offerings, as well as delivery and digital platforms. Its IOM segment includes its operations in markets, such as Australia, Canada, France, Germany, Italy, the Netherlands, Russia, Spain and the United Kingdom. Its IDL segment includes its operations in markets, such as Latin America and Asia. Its digital offerings include drive thru, takeaway, delivery, curbside pick-up and dine-in."
964,VIV.N,"Telefonica Brasil S.A. is a mobile telecommunications company in Brazil offering postpaid mobile services. The Company also operates as a fixed telecommunications company in the state of Sao Paulo. The Company markets its mobile services under its Vivo brand. It offers its clients a portfolio of products, including mobile and fixed voice, mobile data, fixed broadband, ultra-fast broadband, Pay television, information technology and digital services. Its operations consist of local and long distance fixed telephone services; mobile services, including value-added services; data services, including broadband services and mobile data services; Pay television services through direct to home (DTH), Internet protocol television (IPTV) and cable; network services, such as rental of facilities, as well as other services; wholesale services, including interconnection; digital services; services designed specifically for corporate customers, and the sale of wireless devices and accessories."
965,SSTK.N,"Shutterstock, Inc. is a provider of global creative platform that offers full-service solutions, content, and tools for brands, businesses, and media companies. The Company's content is distributed to customers under the Shutterstock, Bigstock, Offset and PremiumBeat brands. Its Shutterstock brand includes various content types and offerings such as image, footage, editorial, music and studios. Its Bigstock brand maintains a separate content library tailored for creators seeking to incorporate imagery into their projects. Its Offset brand provides content for high-impact use cases that require images, featuring work from top assignment photographers and illustrators from around the world. Its PremiumBeat’s library of music tracks provides producers, filmmakers, and marketers the ability to search handpicked production music from the composers. Its online platform provides a freely searchable collection of content that its users can license, download and incorporate into their work."
966,CRM.N,"Salesforce.com, Inc. focuses on customer relationship management (CRM) technology. The Company’s Customer 360 platform delivers a source which connects customer data across systems, applications and devices to help companies sell, service, market and conduct commerce from anywhere. It focuses on cloud, mobile, social, analytics and artificial intelligence (AI), which enables companies to transform their businesses. It also enables third parties to use its platform and developer tools to create additional functionality and applications that run on its platform. Its customers use its Sales offering to store data, monitor leads and progress, forecast opportunities, gain insights through analytics and relationship intelligence and deliver quotes, contracts and invoices. Its helps to connect their service agents with customers across any touchpoint. It also helps its customers resolve routine issues with predictions, recommendations and chatbots across digital channels."
967,BLD.N,"TopBuild Corp. is an installer and distributor of insulation and building material products to the United States construction industry. The Company operates through two segments: Installation (TruTeam) and Distribution (Service Partners). Its Installation segment provides insulation installation services nationwide through its TruTeam contractor services business which has approximately 200 installation branches located across the United States. Its Distribution segment is engaged in distributing of insulation and other building products, including rain gutters, fireplaces, closet shelving, and roofing materials through its service partners business from over 75 branches. The Company also provides various products, including fireproofing, spray foam, firestopping, thermal & acoustical insulation and intumescent sprays."
968,PD.N,"PagerDuty, Inc. owns and operates digital operations management platform that uses digital signals from virtually any software-enabled system or device, combines them with human response data, and orchestrates teams to take the actions in real-time. The Company’s products portfolio includes on-call management, incident response, runbook automation, intelligent event management and operational analytics. The Company’s platforms include on-call management and notifications, modern incident response, runbook automation, event management operational analytics, live call routing, enterprise-class platform, mobile incident management, customer stories, use cases and rundeck. The Company offers a range of solutions, including DevOps, AIOps, Customer Service Ops, Security Incident Response, Critical Event Management and Service Ownership."
969,BUD.N,"Anheuser Busch Inbev NV (AB InBev) is a Belgium-based company engaged in the brewers industry. The Company owns a portfolio of over 400 beer brands. The Company's brand portfolio includes global brands, such as Budweiser, Corona and Stella Artois; international brands, including Beck's, Leffe and Hoegaarden, and local champions, such as Bud Light, Skol, Brahma, Antarctica, Quilmes, Victoria, Modelo Especial, Michelob Ultra, Harbin, Sedrin, Klinskoye, Sibirskaya Korona, Chernigivske, Cass and Jupiler, among others. The Company's soft drinks business consists of both own production and agreements with PepsiCo related to bottling and distribution arrangements between its various subsidiaries and PepsiCo. Ambev, which is a subsidiary of the Company, is a PepsiCo bottler. Brands that are distributed under these agreements are Pepsi, 7UP and Gatorade."
970,BIG.N,"Big Lots, Inc. is a community retailer operating in the United States. It operates approximately 1,418 stores in 47 states and an e-commerce platform. The Company's merchandising categories include furniture; seasonal; soft home; food; consumables; hard home and electronics, toys, and accessories. The furniture category includes its upholstery; mattress; case goods; and ready-to-assemble departments. The seasonal category includes its lawn and garden; summer; Christmas and other holiday departments. The soft home category includes fashion bedding; utility bedding; bath; window; decorative textile; home organization; area rugs; home decor and frames departments. The food category includes its beverage and grocery; candy and snacks and specialty foods departments. The consumables category includes its health, beauty and cosmetics; plastics; paper; chemical and pet departments. The hard home category includes its small appliances, stationery, and home maintenance departments."
971,FENG.N,"Phoenix New Media Limited is a media company providing content on an integrated platform across Internet, mobile and television channels in China. The Company enables consumers to access professional news and other information, and upload text and images (UGC) on the Internet and through their mobile devices. It also transmits its UGC and in-house produced content to television viewers primarily through Phoenix TV. In addition to professionally produced content, content from Phoenix TV and its in-house produced content, the Company allows its users to UGC to its Websites and mobile applications. It operates in two segments: net advertising services and paid services. It provides its content and services through channels, including ifeng.com channel, video channel and mobile channel, and also transmits its content to television viewers, primarily through Phoenix TV. Together, these channels form a single converged platform providing integrated text, image and video content."
972,ARNC.N,"Arconic Corporation is engaged in the manufacturing of aluminum sheet, plate, extrusions and architectural products. The Company operates through three segments: Rolled Products, Building and Construction Systems (BCS) and Extrusions. Its Rolled Products segment produces a range of aluminum sheet and plate products for ground transportation, aerospace, building and construction, industrial, and packaging end markets. Rolled products are used in the production of finished goods ranging from automotive body panels and airframes to industrial plate and brazing sheets. Its Building and Construction Systems segment manufactures differentiated products and building envelope solutions, including entrances, curtain walls, windows, composite panels and coil-coated sheets. Its Extrusions segment produces a range of extruded products, including automotive shapes, aerospace shapes, seamless tubes, hollows, mortar fins, and high-strength rods and bars."
973,WRE.N,"Washington Real Estate Investment Trust is a self-administered equity real estate investment trust (REIT). The Company's business consists of the ownership and operation of income producing real estate properties in the greater Washington metro region. The Company owns a portfolio of multifamily and commercial (office and retail) properties. It focuses on properties in the Washington metro region, near transportation nodes and in areas with employment drivers and demographics. It invests in additional income producing properties through acquisitions, development and redevelopment. It owns a portfolio of approximately 43 properties, totaling 3.4 million square feet of commercial space and approximately 7,059 multifamily units, and land held for development. These 43 properties consists of approximately 22 multifamily properties, 13 office properties and 8 retail centers."
974,EC.N,"Ecopetrol S.A. is an oil company. The Company operates in Colombia, Peru, Brazil and the United States Gulf Coast. The Company's segments include Exploration and Production, Transportation and Logistics, and Refining, Petrochemicals and Biofuels. The Company's Exploration and Production segment includes exploration, development and production activities in Colombia and abroad. The Company's Transportation and Logistics segment includes the transportation of crude oil, motor fuels, fuel oil and other refined products, including diesel and biofuels. The Company's main crude oil pipeline systems' operating capacity is approximately 1.34 million barrels per day (BPD). The Company's main refineries are the Barrancabermeja refinery, which it directly owns and operates, and a refinery in the Free Trade Zone in Cartagena that is operated by Reficar S.A., a subsidiary of the Company. The Company also owns and operates two other minor refineries: Orito and Apiay."
975,XYL.N,"Xylem Inc. is a water technology company. The Company designs, manufactures and services engineered solutions across a range of critical applications. It is an equipment and service provider for water and wastewater applications with a portfolio of products and services addressing the cycle of water, from collection, distribution and use to the return of water to the environment. The Company operates through three segments: Water Infrastructure, Applied Water, and Measurement & Control Solutions. The Water Infrastructure segment focuses on the transportation and treatment of water, offering a range of products including water, wastewater and storm water pumps, treatment equipment, and controls and systems. The Applied Water segment serves the uses of water and focuses on the residential, commercial and industrial markets. The Measurement & Control Solutions segment develops advanced technology solutions that enables the use and conservation of critical water and energy resources."
976,GFI.N,"Gold Fields Limited (Gold Fields) is a gold mining company. The Company is a producer of gold and a holder of gold reserves. The Company is involved in underground and surface gold and copper mining and related activities, including exploration, development, extraction, processing and smelting. It has approximately eight producing mines located in South Africa, Ghana, Australia and Peru. It operates through four segments: South Africa, Ghana, Australia and Peru. Its South African operation is South Deep. Gold Fields also owns the St. Ives mine, the Agnew mine and the Yilgarn South Assets in Australia, and has an interest in each of the Tarkwa gold mine and the Damang gold mine in Ghana. Gold Fields also owns an economic interest in the Cerro Corona mine. In Peru, Gold Fields also produces copper. In addition, Gold Fields has gold and other precious metal exploration activities and interests in Africa, Eurasia, Australasia and the Americas."
977,RACE.N,"Ferrari NV, known as Ferrari, is an Italy-based designer, manufacturer and retailer of sports cars that is incorporated in the Netherlands. It operates under the Ferrari brand. Its sports cars portfolio includes, among others, F12berlinetta, FF, Ferrari 488 GTB, 488 Spider, 458 Speciale, Ferrari California T, F12tdf and LaFerrari. The Company also offers financing services through Ferrari Financial Services. It also produces limited series and one-off cars. The Company divides its regional markets in EMEA (Europe, the Middle East, India and Africa), Americas, Greater China and Rest of APAC (Asia-Pacific region, excluding Greater China) and is active in over 60 markets worldwide through a network of authorized dealers."
978,IFF.N,"International Flavors & Fragrances Inc. offers sensory, food and beverage, pharmaceutical, health and wellness, home and personal care solutions and ingredients. It operates through segments such as Nourish, Scent, Health & Biosciences, and Pharma Solutions. The Nourish segment consists portfolio of natural-based ingredients to improve nutritional value, texture and functionality in a range of beverage, dairy, bakery, confectionery and culinary applications. The Scent segment consists of its legacy Scent segment as well as its Flavor Ingredients business. The Health & Biosciences segment includes a biotechnology-driven probiotics portfolio, that produces cultures for use in fermented foods such as yogurt, cheese and fermented beverages. The Pharma Solutions segment consists of cellulosics and alginates-based pharma excipients."
979,MDP.N,"Meredith Corporation is a media and marketing services company. The Company operates two business segments: national media and local media. Its national media segment includes national consumer media brands delivered through multiple media platforms, including print magazines, digital and mobile media, brand licensing activities, database-related activities, affinity marketing, and business-to-business marketing products and services. Its local media segment consists of approximately 17 television stations located across the United States. Local media’s digital presence includes approximately 12 websites and 12 application focused on news, sports, and weather-related information. In addition, the local media segment sells geographically and demographically advertising programs to third parties."
980,HASI.N,"Hannon Armstrong Sustainable Infrastructure Capital, Inc. is focused on making investments in climate solutions, including energy efficiency, renewable energy, and other sustainable infrastructure markets. The Company's portfolio includes Equity investments in either preferred or common structures in unconsolidated entities; Government and commercial receivables, such as loans for renewable energy and energy efficiency projects; Real estate, such as land or other assets leased for use by sustainable infrastructure projects typically under long-term leases, and Investments in debt securities of renewable energy or energy efficiency projects. The Company's investments include Behind-The-Meter (BTM) Grid Connected (GC) and Sustainable Infrastructure."
981,CANG.N,"Cango Inc. provides an automotive transaction service platform, which connects dealers, financial institutions, car buyers and other industry participants. The Company’s services primarily consist of automotive financing facilitation, automotive transaction facilitation and after-market services facilitation. It offers integrated solutions that support the life cycle of automotive financing transactions, including credit origination, credit assessment, credit servicing and delinquent asset management services. It provides additional services, including car sourcing and logistics and warehousing support for dealers and facilitation of car purchases for car buyers. The Company’s also facilitates after-market services to car buyers, which is comprised of facilitating the sale of insurance policies from insurance brokers or companies. The products offered through its platform are personal accident insurances and automotive insurances."
982,TALO.N,"Talos Energy Inc. is a technically driven independent offshore energy company engaged in oil and gas exploration and production in the United States, Gulf of Mexico and offshore Mexico. The Company is focused on safely and efficiently maximizing long-term value through its operations in the United States, Gulf of Mexico and offshore Mexico. The Company leverages various of technical and offshore operational towards the acquisition, exploration and development of assets in key geological trends that are present in many offshore basins across the world. The Company’s properties are located in United States Gulf of Mexico and Mexico. The Company’s area of focus in the United States is the Gulf of Mexico deepwater, which is generally considered to comprise water depths approximately 600 feet. Its areas of focus in Mexico are blocks located within the Sureste Basin, a prolific proven hydrocarbon province, in the shallow waters off the coast of Mexico’s Veracruz and Tabasco states."
983,USNA.N,"USANA Health Sciences, Inc. develops and manufactures science-based nutritional and personal care products. Its product line includes USANA Nutritionals Optimizers, Essentials/CellSentials, Foods, Personal Care and Skincare and All Other. Its USANA Nutritionals Optimizers product line consists of supplements designed to meet individual health and nutritional needs. Its Essentials/CellSentials product line includes vitamin and mineral supplements that provides a total body nutrition for every age group beginning with children 13 months of age. Its Foods product line includes meal replacement shakes, snack bars, and other related products that provides macro-nutrition. Its Personal Care and Skincare product line includes its science-based personal care products and Celavive, its skincare system. Its All Other product line includes materials and online tools that are designed to assist its associates in building their businesses and in marketing its products."
984,NGS.N,"Natural Gas Services Group, Inc. is a provider of gas compression equipment and services to the natural gas industry. The Company manufactures, fabricates, rents, sells and maintains natural gas compressors and flare systems for oil and natural gas production and plant facilities. The Company also design, fabricate, sell, install, and service flare stacks and related ignition and control devices for onshore and offshore incineration of gas compounds, such as hydrogen sulfide, carbon dioxide, natural gas and liquefied petroleum gases. The Company also provides an exchange and rebuild program for screw compressors and maintains an inventory of new and used compressors to facilitate this business. The Company also manufacture a line of compressor frames, cylinders and Cylinder-in-Plane (CiP) product."
985,WNC.N,"Wabash National Corporation provides engineered solutions for the transportation, logistics, and distribution industries. The Company's segments include Commercial Trailer Products, Diversified Products and Final Mile Products. The Commercial Trailer Products segment manufactures standard and customized van and platform trailers and other transportation related equipment for customers who purchase directly from the Company or through independent dealers. The Diversified Products segment consists of three strategic business units including, Tank Trailer, Process Systems and Composites. The Final Mile Products segment manufactures truck bodies for customers in the final mile space. It designs and manufactures a range of products, including dry freight and refrigerated trailers, platform trailers, tank trailers, dry and refrigerated truck bodies, structural composite panels and products, trailer aerodynamic solutions, and specialty food grade and pharmaceutical equipment."
986,VER.N,"VEREIT, Inc. is a full-service real estate operating company. The Company owns and manages portfolios of single-tenant commercial properties in the United States and has a business model of providing equity capital to creditworthy organizations in return for long-term leases on their properties. Its full-service real estate operations include portfolio management through strategic acquisitions and dispositions, property management, asset management and leasing. The Company's portfolio comprises of approximately 3,885 retail, restaurant, office, and industrial real estate properties. It is focused on single-tenant, net-leased properties that are strategically located and essential to the business operations of the tenant, as well as retail properties that offer necessity and value-oriented products or services. The Company actively manages its portfolio considering a number of metrics including property type, concentration and key economic factors for appropriate balance and diversity."
987,SQ.N,"Square, Inc. (Square) is a commerce ecosystem. The Company enables its sellers to accept card payments. The Company has two reportable segments: Seller and Cash App. Seller includes managed payment services, software solutions, hardware and financial services products offered to sellers. The Company's seller ecosystem consists of over 30 software, hardware, and financial services products. Cash App includes financial tools available to individuals such as peer-to-peer payments, Cash Card transactions, bitcoin and stock investing that enable customers to easily send, spend, and store money. With its offering, a seller can accept payments in person through swipe, dip, or tap of a card or online via Square Invoices, Square Virtual Terminal, or the seller's Website. Square also provides hardware to facilitate commerce for sellers, which includes magstripe readers, contactless and chip readers, Square Stand, Square Register, Square Terminal, and third-party peripherals."
988,EVTC.N,"EVERTEC, Inc. is a transaction processing company. The Company provides a range of merchant acquiring, payment processing and business process management services. The Company operates through three segments: Merchant Acquiring, Payment Processing and Business Solutions. As of December 31, 2016, it managed a system of electronic payment networks that processed over two billion transactions annually. It offers a range of services for core bank processing, cash processing and technology outsourcing. It owns and operates the ATH network, which is a personal identification number (PIN) debit network in Latin America. It serves a range of financial institutions, merchants, corporations and government agencies with solutions that enable them to issue, process and accept transactions securely. The Company's range of services spans the entire transaction processing value chain and includes a range of front-end customer-facing solutions."
989,HAL.N,"Halliburton Company provides services and products to the upstream oil and natural gas industry throughout the lifecycle of the reservoir, from locating hydrocarbons and managing geological data, to drilling and formation evaluation, well construction and completion, and optimizing production throughout the life of the field. It operates through two segments: the Completion and Production segment, and the Drilling and Evaluation segment. The Completion and Production segment delivers cementing, stimulation, intervention, pressure control, specialty chemicals, artificial lift and completion services. The Drilling and Evaluation segment provides field and reservoir modeling, drilling, evaluation and wellbore placement solutions that enable customers to model, measure, drill and optimize their well construction activities. It serves national and independent oil and natural gas companies. As of December 31, 2016, it had conducted business in approximately 70 countries around the world."
