,Instrument,Business Description
1606,TALK.OQ,"Talkspace, Inc., formerly Hudson Executive Investment Corp., is a digital and virtual behavioral healthcare company. The Company's services include Unlimited messaging therapy, couples' therapy, psychiatry, teen therapy, talkspace for business, student plan, anxiety test and depression test. The Company's healthcare services are delivered through a fully encrypted Web and mobile platform."
1607,LYTS.OQ,"LSI Industries Inc. is a producer of American-made lighting and graphics solutions. The Company operates through two segments: Lighting and Graphics. The Lighting Segment manufactures, markets, and sells outdoor and indoor lighting solutions to petroleum/convenience markets, parking lot and garage markets, quick-service restaurant market, grocery and pharmacy store markets, the automotive market, and national retail accounts. The Graphics Segment manufactures, sells and installs exterior and interior visual image elements such as traditional print graphics, interior branding, electrical and architectural signage, active digital signage along with the management of media content related to digital signage, and menu board systems that are either digital or print by design."
1608,OTIC.OQ,"Otonomy, Inc. is a biopharmaceutical company. The Company is focused on the development of therapeutics for neurotology. The Company pipeline includes OTIPRIO, OTIVIDEX, OTO-313, and OTO-413. OTIPRIO is a single-dose, physician-administered antibacterial for the treatment of pediatric patients with bilateral otitis media with effusion undergoing TTP surgery for the treatment of patients with acute otitis externa (AOE). OTIVIDEX is a sustained-exposure formulation of the steroid dexamethasone in development for the treatment of Menieres disease. OTO-313 is a sustained-exposure formulation of gacyclidine, a potent and selective N-Methyl-D-Aspartate (NMDA) receptor antagonist, in development for the treatment of tinnitus. OTO-413 is a sustained-exposure formulation of brain-derived neurotrophic factor (BDNF) in development for the repair of cochlear synaptopathy, an underlying pathology in age-related and noise-induced hearing loss."
1609,CENX.OQ,"Century Aluminum Company is a global producer of primary aluminum and operates aluminum reduction facilities, or smelters. The Company operates in the United States and Iceland. Its primary aluminum reduction facilities produce primary aluminum products. The Company’s annual production capacity is approximately 1,016,000 tons per year (tpy). In addition, the Company owns a carbon anode production facility located in the Vlissingen, Netherlands. Carbon anodes are consumed in the production of primary aluminum. Vlissingen supplies carbon anodes to its aluminum smelter in Grundartangi, Iceland. Each of its aluminum smelters in the United States produces anodes at on-site facilities."
1610,ORLY.OQ,"O'Reilly Automotive, Inc. is a specialty retailer of automotive aftermarket parts, tools, supplies, equipment and accessories in the United States. The Company sells its products to both do-it-yourself (DIY) and professional service provider customers. Its product line includes new and remanufactured automotive hard parts, such as alternators, starters, fuel pumps, water pumps, brake system components, batteries, belts, hoses, temperature control, chassis parts, driveline parts and engine parts; maintenance items, such as oil, antifreeze, fluids, filters, wiper blades, lighting, engine additives and appearance products, and accessories, such as floor mats, seat covers and truck accessories. The Company's stores offer various services and programs to its customers, such as battery diagnostic testing; battery, wiper and bulb replacement; custom hydraulic hoses; drum and rotor resurfacing; electrical and module testing; loaner tool program, and used oil, oil filter and battery recycling."
1611,CRCT.OQ,"Cricut Inc is a technology company that has designed and built a creativity platform that enables users to turn ideas into professional-looking handmade goods. Its connected machines, design applications and accessories and materials, its users create everything from personalized birthday cards, mugs and T-shirts to large-scale interior decorations and more. Its cloud-based software enables it to update the functionality and features of existing physical and digital products and to release new products that integrate with its platform. Its portfolio of connected machines cut, write, score and create decorative effects using a wide variety of materials including paper, vinyl, leather and more. It offers free design apps, in-app purchases and subscription offerings that enable its users to create and complete projects."
1612,SERA.OQ,"Sera Prognostics, Inc. is a women’s health diagnostic company that is focused on utilizing its proteomics and bioinformatics platform to discover, develop and commercialize clinically impactful biomarker tests, with an initial focus on improving pregnancy outcomes. It has built a proteomics and bioinformatics platform to characterize the biology of pregnancy and to discover and validate key protein biomarkers found in blood that are accurate predictors of dynamic changes that occur during pregnancy. The Company's commercial product, the PreTRM test, is a blood-based biomarker test to accurately predict the risk of a premature delivery, also known as preterm birth. The PreTRM test is a non-invasive blood test given to a pregnant woman, carrying a single fetus, during weeks 19 or 20 of gestation. Its biomarker pregnancy pipeline includes preeclampsia, molecular time-to-birth, gestational diabetes mellitus (GDM), fetal growth restriction, stillbirth and postpartum depression."
1613,AMNB.OQ,"American National Bankshares Inc. is a one-bank holding company. American National Bank and Trust Company (the Bank) is the only banking subsidiary of the Company. The Bank offers a range of retail, commercial, secondary market mortgage lending, and trust and investment services, which also include non-deposit products such as mutual funds and insurance policies. The Company operates through two segments: community banking, and trust and investment services. The community banking segment involves making loans to and generating deposits from individuals and businesses. The Company's assets and liabilities, and investment income from securities are allocated to community banking segment. The trust and investment services include estate planning, trust account administration, investment management and retail brokerage. The trust and investment services division receives fees for investment and administrative services."
1614,HTLF.OQ,"Heartland Financial USA, Inc. is a multi-bank holding company. It conducts a community banking business through approximately 11 independently branded and chartered community banks (the Banks). Its Banks provide a range of commercial, small business and consumer banking services to businesses, including public sector and non-profit entities, and to individuals. It provides traditional and non-traditional service channels, including online banking, mobile banking and telephone banking. Its Banks provide a suite of banking services comprised of deposit and credit offerings, along with treasury management and retirement plan services. Its primary lines of business include commercial banking, small business banking, agricultural loans, residential real estate mortgage lending, retail banking and wealth management and retirement plan services. Its Banks serves communities in Iowa, Illinois, Wisconsin, New Mexico, Arizona, Montana, Colorado, Minnesota, Kansas, Missouri Texas and California."
1615,JOBS.OQ,"51job, Inc. is a holding company. The Company is a provider of integrated human resource services in China. The Company focuses on online recruitment advertising. The Company operates over three Websites, including www.51job.com, www.yingjiesheng.com and www.51jingying.com, which are utilized by a base of corporate employers, reach an audience of job seekers and aggregate job information from over 100 cities across China. The Company provides a range of human resource services in the categories, such as recruitment advertising services, including online recruitment services provided by its Websites, and other human resource related services, including business process outsourcing, training, campus recruitment, professional assessment tools, salary and other human resource related surveys, human resource conferences and executive search services."
1616,SREV.OQ,"ServiceSource International, Inc. is a provider of business process-as-a-service (BPaaS) solutions that enable the transformation of go-to-market organizations and functions for global technology clients. The Company designs, deploys, and operates a suite of solutions and complex processes that support and augment its clients’ business-to-business (B2B) customer acquisition, engagement, expansion and retention activities. The Company’s CJX solution suite spans the pre- and post-sale B2B customer journey that enables its clients to identify, land, adopt, expand and renew their customers and end-users. Its CJX solution suite comprises of three solutions namely digital sales, customer success, and channel management. The Company’s digital sales solution provides its clients to acquisition and expansion efforts across both net-new and installed-base customer accounts. The Company’s customer success solution offers customer experience strategies and engagement efforts to its clients."
1617,YJ.OQ,"Yunji Inc. is a China-based company principally involved in social e-commerce business. The Company conducts its businesses mainly through a membership-based model. The Company offers products across a large variety of categories with the aim of catering to daily needs of their users and their households. The Company distributes its products primarily through Yunji Application (App) and mini programs and HTML-5 webpages available in major social platforms in China, including WeChat, QQ, Weibo."
1618,NEPT.OQ,"Neptune Wellness Solutions Inc. (Neptune) is a diversified and fully integrated health and wellness company. The Company is focused on building a portfolio of natural, plant-based consumer products. Neptune is a provider of turnkey product development and supply chain solutions to business customers across various health and wellness verticals, including legal cannabis and hemp, nutraceuticals and consumer packaged goods. The Company is engaged in cannabis and hemp operation with research, development and commercialization focused on the use of cannabinoids in household products. Its consumer brands include the Forest Remedies and Ocean Remedies brands. Under the Forest Remedies brand, Neptune offers a full line of health and wellness products with and without cannabidiol. The Ocean Remedies brand offers consumers a source of omega-3 supplements. Ocean Remedies krill oil offers high eicosapentaenoic acid, docosahexaenoic acid, phospholipid levels and astaxanthin, a natural antioxidant."
1619,LILA.OQ,"Liberty Latin America Ltd is a telecommunications company. The Company is focused on offering communications and entertainment services that deliver to residential and business customers include video, broadband Internet, telephony and mobile services. The Company offers a triple play of bundled services of digital video, Internet and telephony in one subscription. The Company’s business products and services include enterprise-grade connectivity, data center, hosting and managed solutions, as well as information technology (IT) solutions. The Company offers a range of voice and data services, including value-added, data-based and fixed-mobile converged services. In addition, the Company offers mobile services, including Puerto Rico and the United States Virgin Islands."
1620,AXTI.OQ,"AXT, Inc. is a materials science company that develops and produces compound and single element semiconductor substrates, also known as wafers. The dominant substrates used in producing semiconductor chips and other electronic circuits are made from silicon. The Company is engaged in the design, development, manufacture and distribution of compound and single element semiconductor substrates and the sale of raw materials. Its compound substrates combine indium with phosphorous (InP) or gallium with arsenic (GaAs). Its single element substrates are made from germanium (Ge). The Company uses its Vertical Gradient Freeze (VGF) technique for growing single crystal Indium Phosphide (InP), Gallium Arsenide (GaAs) and Germanium (Ge) ingots used to produce electronic and opto-electronic devices and circuit applications."
1621,NBRV.OQ,"Nabriva Therapeutics plc is a biopharmaceutical company engaged in the commercialization and development of anti-infective agents to treat serious infections. The Company’s product XENLETA (lefamulin), is a semi-synthetic pleuromutilin antibiotic for systematic administration in humans. It inhibits the synthesis of bacterial protein, which is required for bacteria to grow by binding with high affinity, high specificity and at molecular targets that are different than other antibiotic classes. The Company is also developing CONTEPO (fosfomycin) for injection, a potential first-in-class epoxide antibiotic for complicated urinary tract infections (cUTI), including acute pyelonephritis."
1622,DALN.OQ,"DallasNews Corporation, formerly A. H. Belo Corporation, is a Dallas-based holding company. The Company’s subsidiaries include The Dallas Morning News and Belo + Company. The Dallas Morning News is a daily newspaper with a journalistic reputation, regional focus and close community ties. Belo + Company is a marketing consultancy agency that provides clients nationwide with technology-enabled strategy, creative and media solutions. Its agency employs a diverse group of category experts that utilize both divergent and convergent thinking strategies. Its offices are located in Dallas, Tulsa and Denver."
1623,PPHP.OQ,"PHP Ventures Acquisition Corp is a blank check company. The Company is formed for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The Company intends to focus on consumer-facing companies with as Africa presence or a potential. The Company is not engaged in any business operations and has not generated any revenue."
1624,LYL.OQ,"Dragon Victory International Limited is a China-based company principally engaged in the operation of a reward-based crowdfunding platform. The Company provides incubation services and financial services to entrepreneurs and business entities with funding needs utilizing its crowdfunding platform. In addition, the Company also provides auto-parts service operation to provide one-stop services serving auto-repair shops seeking and transacting with auto-parts suppliers. The Company provides an online crowdfunding platform, 5etou (www.5etou.cn), enables projects searching for funding to connect with funding sources. In addition to the operation of its funding platforms, the Company offers business incubation services to the projects utilizing its platform for their projects, at the election of the projects."
1625,HAFC.OQ,"Hanmi Financial Corporation is the holding company for Hanmi Bank (the Bank). The Bank is a community bank conducting general business banking, with its primary market encompassing the Korean-American community as well as other ethnic communities across California, Colorado, Georgia, Illinois, New Jersey, New York, Texas, Virginia and Washington. The Bank's full-service offices are located in markets, where many of its businesses are conducted by immigrants and other minority groups. The Bank's client base reflects the multi-ethnic composition of these communities. The Bank originates loans for its own portfolio and for sale in the secondary market. The Bank's lending activities include real estate loans (commercial property, construction and residential property), commercial and industrial loans (commercial term, commercial lines of credit and international), equipment lease financing and Small Business Administration (SBA) loans."
1626,SLGN.OQ,"Silgan Holdings Inc. is a manufacturer of rigid packaging solutions for consumer goods products. The Company operates through three segments: Dispensing and Specialty Closures, Metal Containers, and Custom Containers. It produces dispensing and specialty closures for food, beverage, health care, garden, home, personal care and beauty products; steel and aluminum containers for human and pet food and general line products; and custom designed containers for personal care, food, health care, pharmaceutical, household and industrial chemical, pet food and care, agricultural, automotive and marine chemical products. The Company is a worldwide manufacturer of dispensing and specialty closures, a manufacturer of metal containers in North America and Europe, and a manufacturer of custom plastic containers in North America for a variety of markets, including the personal care, food, health care and household and industrial chemical markets."
1627,LBAI.OQ,"Lakeland Bancorp, Inc. is the bank holding company for Lakeland Bank (Lakeland). Lakeland offers financial products and services for businesses and consumers. Lakeland offers a range of lending, depository, and related financial services to individuals and small to medium sized businesses located primarily in northern and central New Jersey, the Hudson Valley region in New York. It also provides investment advisory services for individuals and businesses. Its depository products include demand deposits, as well as savings, money market and time accounts. It offers Internet banking, mobile banking, wire transfer and night depository services to the business community and municipal relationships. In addition, it offers cash management services, such as remote capture of deposits and overnight sweep repurchase agreements. It provides commercial title insurance services through Lakeland Title Group LLC and life insurance products through Lakeland Financial Services Agency, Inc."
1628,CFBK.OQ,"CF Bankshares Inc. is a holding company of CFBank, National Association (CFBank). CFBank is a national bank, which provides personalized business banking products and services, including commercial loans and leases, commercial and residential real estate loans, equipment leasing, Small Business Administration (SBA) loans and treasury management depository services. The CFBank also has a national residential lending platform. The CFbank's loan and lease portfolio consists of commercial, commercial real estate and multi-family mortgage loans, mortgage loans secured by single-family residences and, to a lesser degree, consumer loans. CFBank offers a variety of deposit accounts with a range of interest rates and terms, including savings accounts, retail and business checking accounts, money market accounts and certificates of deposit. CFBank operates in four metro Ohio markets Columbus, Cleveland, Cincinnati and Akron, as well as its two branches locations in Columbiana County, Ohio."
1629,TBCP.OQ,"Thunder Bridge Capital Partners III Inc. is a blank check company. The Company was incorporated for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. The Company intends to focus on target businesses in the financial services industry. The Company has not commenced any business operations and has not generated any revenue."
1630,ERYP.OQ,"Erytech Pharma SA, also known as ERYTECH Pharma, is a France-based biopharmaceutical company developing medicinal products mainly in oncology, hematology and immunology fields of business. The Company offers ESY-ASP (GRASPA), a medicinal product consisting of L-Asparaginase entrapped into human homologous red blood cells. The product is used for treatment of Acute Lymphoblastic Leukemia (ALL), a childhood cancer. The Company's technology is based on the use of human red blood cells (RBCs) to improve the pharmacokinetic (PK) and pharmacodynamic (PD) properties of therapeutic enzymes, for instance asparaginase. The enzyme can destroy asparagine and deprive cancer cells of an important nutrient for these cells, resulting in their death."
1631,YELL.OQ,"Yellow Corporation, formerly YRC Worldwide Inc., is a holding company. The Company has logistics and less-than-truckload (LTL) networks in North America with local, regional, national, and international capabilities. It offers flexible supply chain solutions through which customers can ship industrial, commercial, and retail goods. The Company's portfolio of LTL brands includes Holland, New Penn, Reddaway, YRC Freight and HNRY Logistics. Holland offers next-day coverages delivering throughout the Midwest, Southeast and Canada. New Penn is engaged in providing next-day, day-definite and time-definite regional LTL services through a network located in the northeastern United States, Canada and Puerto Rico. Reddaway provides next-day, regional and expedited services. YRC Freight offers a full range of services for the transportation of industrial, commercial and retail goods. HNRY Logistics is a coast-to-coast logistics brokerage that offers direct-to-carrier shipping services."
1632,BKNG.OQ,"Booking Holdings Inc. is a provider of travel and restaurant online reservation and related services. The Company offers its services through six consumer-facing brands: Booking.com, priceline.com, agoda.com, Rentalcars.com, KAYAK and OpenTable, Inc. (OpenTable). Through the Company's brands, consumers can: book a range of accommodations, including hotels, motels, resorts, homes, apartments, bed and breakfasts, hostels and other properties; make a car rental reservation or arrange for an airport taxi; make a dinner reservation; book a flight, cruise, vacation package, tour or activity. Consumers can also use its meta-search services to easily compare travel reservation information, such as airline ticket, hotel reservation and rental car reservation information, from various online travel platforms at once. Booking.com offers accommodation reservation services for approximately 2,373,000 properties in over 220 countries and territories, and in over 40 languages."
1633,AGRI.OQ,"AgriFORCE Growing Systems Ltd. is a Canada-based agriculture-focused technology company. The Company is engaged in developing systems that are intended to deliver reliable and financially robust solutions for high value crops through its facility design and automation intellectual property to businesses and enterprises. It Is focused on transforming modern agricultural development through its patent pending facility design and automated growing system. The Company's methods are designed to produce pesticide-free, locally cultivated crops. The Company's automated growing system, AgriFORCE grow house is designed to produce in virtually any environmental condition and to optimize crop yields to as near their full genetic potential possible while eliminating the need for the use of pesticides, fungicides and/or irradiation. Its subsidiaries include AgriFORCE Investments Inc., West Pender Holdings, Inc., AGI IP Co., West Pender Management Co. and DayBreak Ag Systems Ltd."
1634,WMG.OQ,"Warner Music Group Corp is a music entertainment company. The Company operates through two segments: Recorded Music and Music Publishing. It owns a portfolio of record labels, including Atlantic Records, Warner Records, Elektra Records and Parlophone Records. Recorded Music business primarily consists of the discovery and development of recording artists and the related marketing, promotion, distribution, sale and licensing of music created by such recording artists. Its Recorded Music business is conducted principally through its record labels, such as Atlantic Records and Warner Records. Music Publishing is an intellectual property business focused on generating revenue from uses of the musical composition itself. The operations of its Music Publishing business are conducted principally through Warner Chappell Music, its global music publishing company. Its catalog includes various songwriters and composers and a range of genres, including pop, rock, jazz, alternative and gospel."
1635,PLYA.OQ,"Playa Hotels & Resorts NV is a company based in the Netherlands that operates hotels and resorts. The Company owns, operates and develops all-inclusive resorts in beachfront locations in vacation destinations in Mexico and the Caribbean. The Company owns a portfolio consisting of more than 20 resorts located in Mexico, the Dominican Republic and Jamaica. The Company also owns four resorts in Mexico and the Dominican Republic that are managed by a third party and it manages the Sanctuary Cap Cana in the Dominican Republic. The Company also offers and organizes weddings, lodging, dining, entertainment, meetings, events, and other hospitality services in their hotels."
1636,EVCM.OQ,"EverCommerce Inc. is a provider of integrated, vertically-tailored software-as-a-service (SaaS) solutions for service-based small- and medium-sized businesses (SMBs). The Company's platform spans across the full lifecycle of interactions between consumers and service professionals with vertical-specific applications. It serves customers across three core verticals: EverPro, EverHealth and EverWell. EverPro solutions are designed to serve the specific needs of the professionals across residential home improvement and remodeling, and field services. EverHealth solutions are built for health service professionals. The Company offers different types of solutions for micro-verticals, including small group and specialty practices, behavioral health professionals, specialty branches of hospital systems and ambulatory services. EverWell solutions are built for fitness and wellness service professionals, which include gyms, studios, health clubs, specialized instructors and personal trainers."
1637,ORMP.OQ,"Oramed Pharmaceuticals Inc. is a pharmaceutical company. The Company is engaged in the research and development of pharmaceutical solutions, including an oral insulin capsule to be used for the treatment of individuals with diabetes, and the use of orally ingestible capsules or pills for delivery of other polypeptides. The Company has three product pipelines: ORMD-0801 type 2, ORMD-0801 type 1 and ORMD-0901. ORMD-0801 allows insulin to travel from the gastrointestinal tract via the portal vein to the bloodstream, where the insulin is delivered. It is in Phase III of clinical trials. ORMD-0901 (GLP-1 capsule), aids in the balance of blood-sugar levels and decreases appetite. The Company is also engaged in the research and development of an oral vaccine for COVID-19 through its subsidiary Oravax Medical Inc., or Oravax."
1638,TMDI.OQ,Titan Medical Inc. is focused on the development of computer-assisted robotic surgical technologies for application in minimally invasive surgery (MIS) comprising its single-port robotic surgical system. The system under development includes a surgeon-controlled patient cart that includes a three dimension (3D) high definition vision system and multi-articulating instruments for performing MIS procedures and a surgeon workstation that provides the surgeon with an ergonomic interface to the patient cart and a 3D endoscopic view inside the patient’s body during MIS procedures. It is developing its SPORT Surgical system as a versatile single incision advanced robotic surgical system that features multi-articulated instruments with single-use replaceable tips. It also features visualization on a flat-screen monitor and a single-arm mobile patient cart while enabling broad applications of a single and multi-quadrant surgeries.
1639,CENTA.OQ,"Central Garden & Pet Company is a marketer and producer of branded products and distributor of third-party products in the pet and lawn and garden supplies markets. The Company operates in two segments: Pet segment and the Garden segment. It is a marketer and producer of pet supplies in the United States. In addition, its Pet segment operates sales and logistics networks in the industry strategically supporting its brands. Its principal pet supplies categories are dog and cat, aquatics, bird and small animal, wild bird feed, live fish and small animal, and animal health products. The Company markets and produces various brands, including Pennington, The Rebels, AMDRO, Lilly Miller, Ironite, Sevin, and Over-N-Out. The Company's principal lawn and garden product lines include grass seed, wild bird feed, insect control products, lawn and garden care products, including fertilizers, decorative outdoor patio products, live plants and outdoor cushions and pillows."
1640,ODT.OQ,"Odonate Therapeutics, Inc., is a pharmaceutical company. The Company is engaged in the development of therapeutics to improve and extend the lives of patients with cancer. It is focused on the development of tesetaxel, a novel chemotherapy agent."
1641,CLEU.OQ,"China Liberal Education Holdings Ltd is a holding company provides educational service. The Company operates four segments. Sino-foreign Jointly Managed Academic Programs segment offers all levels of education, like undergraduate, postgraduate and senior secondary education. It provides languages, liberal arts and business courses. Textbooks and Course Material Sales segment is engaged in the development and sales of English textbooks and course materials. Overseas Study Consulting Services segment provides school information, language training, test preparation courses, visa applications’ preparation and overseas extended services such as finding accommodation and travel assistance. Technological Consulting Services for Smart Campus Solutions segment provides consulting services include school management software customization, smart devices installation and testing and school management data collection and analysis. The Company mainly conducts its businesses in the China market."
1642,SLP.OQ,"Simulations Plus, Inc. is a developer of modeling and simulation software for drug discovery and development. It provides prediction of properties of molecules utilizing artificial-intelligence- and machine-learning-based technology. It also provides consulting services ranging from early drug discovery through preclinical and clinical trial development to regulatory submissions in support of product approval. It offers 11 software products for pharmaceutical research and development, which includes GastroPlus, DDDPlus, MembranePlus, DILIsym, NAFLDsym, ADMET Predictor, MedChem Designer, MedChem Studio, PKPlus, KIWI and Monolix Suite of products through Lixoft. Its software and consulting services are provided to pharmaceutical, biotechnology, agrochemical, cosmetics, and food industry companies and to academic and regulatory agencies worldwide for use in the conduct of industry-based research. Cognigen Corporation, DILIsym Services, Inc. and Lixoft are its subsidiaries."
1643,EQBK.OQ,"Equity Bancshares, Inc. is a bank holding company. The Company's subsidiary, Equity Bank, provides a range of financial services primarily to businesses and business owners as well as individuals through its network of branches located in Arkansas, Kansas, Missouri and Oklahoma. The Company's operations involve the delivery of loan and deposit products to its customers. The Company's operations involve the delivery of loan and deposit products to its customers. The Company offers commercial banking products and other services, including lending activities, deposit products, and other products and services. It offers a suite of online banking solutions, including access to account balances, online transfers, online bill payment, and electronic delivery of customer statements and mobile banking solutions. In addition, the Company offers commercial treasury management services, wire transfer, automated clearing house (ACH) services."
1644,CVCO.OQ,"Cavco Industries, Inc. designs and produces factory-built homes. Its segments include factory-built housing and financial services. The factory-built housing segment includes wholesale and retail factory-built housing operations. The financial services segment includes manufactured housing consumer finance and insurance. Its factory-built homes are primarily distributed through a network of independent and Company-owned retailers, planned community operators and residential developers. Its manufactured homes are marketed under a variety of brand names, including Cavco, Fleetwood, Palm Harbor, Fairmont, Friendship, Chariot Eagle and Destiny. It is also a producer of park model recreational vehicle (RVs), vacation cabins and factory-built commercial structures, as well as modular homes built primarily under the Nationwide Homes brand. CountryPlace Acceptance Corp. (CountryPlace) is its finance subsidiary and Standard Casualty Co. (Standard Casualty) is its insurance subsidiary."
1645,FVAM.OQ,"5:01 Acquisition Corp is a blank check company. The Company is created for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses or entities. The Company focuses on early stage North American or European companies in the biotechnology sector of the healthcare industry. The Company has no operations and has not generated revenues."
1646,CBRL.OQ,"Cracker Barrel Old Country Store, Inc. is engaged in the operation and development of the Cracker Barrel Old Country Store concept (Cracker Barrel). The format of its stores consists of a rustic old country-store design offering a restaurant menu that features home-style country food and a range of decorative and functional items such as rocking chairs, holiday and seasonal gifts, toys, apparel, cookware and foods. Its restaurants offer home-style country cooking featuring of its own recipes. Its restaurants serve breakfast, lunch and dinner daily and offer dine-in, pick-up and delivery services. Its breakfast items include juices, eggs, pancakes, grits, and a range of biscuit specialties. Its lunch and dinner items include southern fried chicken, chicken and dumplings, chicken pot pie, chicken fried chicken, meatloaf, country fried steak and many others. It also offers multi-serving takeout family meal baskets. The Company operates approximately 664 Cracker Barrel stores in 45 states."
1647,JYAC.OQ,"Jiya Acquisition Corp. is a blank check company. The Company’s business purpose is to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. It intends to focus its search on identifying a prospective target business in the biopharmaceutical sector. The Company has not conducted any operations and has not generated any revenues."
1648,RRGB.OQ,"Red Robin Gourmet Burgers, Inc., together with its subsidiaries, primarily operates, franchises, and develops full-service restaurants in North America. The Company's menu features a line of Gourmet Burgers made from fresh ground beef, as well as line of Red's Tavern Double burgers, and Red Robin's Finest line made with toppings. It also offers burgers made with other proteins including chicken breasts (grilled or fried), turkey patties, as well as vegetarian patty and plant-based burger patty. The Company provides a wide range of buns, including gluten free, sesame, whole grain, and lettuce wraps, with a variety of toppings, including house-made sauces, crispy onion straws, sauteed mushrooms, several cheese choices, and a fried egg. Its beverages include alcoholic and non-alcoholic specialty drinks, cocktails, wine, and a variety of national and craft beers. The Company offers a range of single-serve and shareable desserts as well as milkshakes."
1649,LVOX.OQ,"LiveVox Holdings, Inc. (LiveVox), formerly Crescent Acquisition Corp, is a cloud-based contact center platform. The Company is focused on providing cloud-based customer service and digital engagement tools. LiveVox integrates omnichannel communications, customer relationship management (CRM), and workforce optimization (WFO), which helps to reduce compliance risk. The Company's platform features unified data capabilities that allow customer data to be easily accessed across different channels and artificial intelligence (AI) enabled LiveVox Bot."
1650,SKIN.OQ,"The Beauty Health Company, formerly Vesper Healthcare Acquisition Corp., is a category-creating beauty health company focused on bringing beauty products to market. The Company's flagship brand, HydraFacial, is a beauty health platform and ecosystem with a community of estheticians, consumers and partners, bridging medical and consumer retail to democratize and personalize skin care solutions. HydraFacial uses delivery system to cleanse, extract, and hydrate skin, using patented hydra dermabrasion technology and serums that are made with nourishing ingredients. HydraFacial and Perk products are available in over 87 countries with approximately 17,000 delivery systems globally. The Company operates in Germany, Australia, France and Mexico."
1651,CPRT.OQ,"Copart, Inc. (Copart) is a provider of online auctions and vehicle remarketing services with operations in the United States (U.S.), Canada, the United Kingdom (U.K.), Brazil, the Republic of Ireland, Germany, Finland, the United Arab Emirates (U.A.E.), Oman, Bahrain, and Spain. The Company operates through two segments: United States and International. The Company provides vehicle sellers with a range of services to process and sell vehicles primarily over the Internet through its virtual bidding third generation Internet auction-style sales technology (VB3). Its vehicle sellers consist primarily of insurance companies, but also include banks, finance companies, charities, fleet operators, dealers and from individuals. It sells the vehicles to licensed vehicle dismantlers, rebuilders, repair licensees, used vehicle dealers, exporters, and in some jurisdictions, to the general public."
1652,MAXN.OQ,"Maxeon Solar Technologies Ltd manufactures and markets solar technology. The Company’s product line include Maxeon Line and the Performance Line. Maxeon Line of products utilizes interdigitated back contact technology. Its Performance Line of products utilizes shingled cell technology. Its technology platforms, including the Maxeon Line and Performance Line, target distinct market segments, serving both the distributed generation and power plant markets. The Company uses its solar cells to manufacture Maxeon 5 and 6, Maxeon 3 and Maxeon 2 solar panels at its solar panel assembly facilities. Its subsidiaries include Maxeon Rooster Holdco, Ltd., Maxeon Solar Pte. Ltd. It owns and operates solar cell and panel manufacturing facilities located in France, Malaysia, Mexico and the Philippines, as well as participates in joint venture for panel manufacturing in China. The Company sells its products in over 90 countries."
1653,XTLB.OQ,"XTL Biopharmaceuticals Ltd. is a biopharmaceutical company engaged in the acquisition and development of pharmaceutical drugs for the treatment of autoimmune diseases. The Company pipelines include hCDR1 systematic lupus erythematosus and recombinant human erythropoietin (rHuEPO) multiple myeloma. Its hCDR1, which is a potential treatment for systemic lupus erythematosus (SLE) and Sjogren’s syndrome (SS). hCDR1 is a peptide (short protein) that is administered subcutaneously and acts as a disease-specific treatment to modify the SLE-related autoimmune process. The rHuEPO known agent for anemia to prolong the survival of patients for the treatment of multiple myeloma blood cancer. Its Erythropoietin (EPO) is a glycoprotein hormone produced mainly by the kidney. EPO stimulates erythropoiesis, the production of red blood cells, by binding to its receptor on the surface of erythroid progenitor cells, promoting their proliferation and differentiation and maintaining their viability."
1654,LOTZ.OQ,"CarLotz, Inc., formerly Acamar Partners Acquisition Corp., operates vehicle consignment and retail remarketing business. The Company provides its corporate vehicle sourcing partners and retail sellers of used vehicles with the ability to access the retail sales channel. It operates a technology-enabled buying, sourcing and selling model that offers an omni-channel and selection of vehicles, while allowing for an end-to-end electronic commerce interface that enables buying and selling. The Company's Retail Remarketing technology provides its corporate vehicle sourcing partners with real-time performance metrics and data analytics, along with custom business intelligence reporting that enables price and vehicle triage optimization between the wholesale and retail channel. The Company offers its products and services to corporate vehicle sourcing partners, retail sellers of used vehicles and retail customers seeking to buy used vehicles."
1655,HLIT.OQ,"Harmonic Inc. (Harmonic) is a provider of video delivery software, products, system solutions and services. The Company operates through two segments: Video and Cable Access. The Video business sells video processing and production and playout solutions and services to cable operators and satellite and telecommunications (telco) pay television (TV) service providers. The Cable Access business sells cable access solutions and related services, including its CableOS software-based cable access solution, primarily to cable operators. The Company solutions include video processing and delivery solutions, which includes a range of software-based video appliances and software-as-a-service (SaaS) platforms. Its cable access products and solutions include software-based cable access solution and Narrowcast Services Gateway (NSG) products. The Company also provides technical support and professional services."
