,Instrument,Business Description
112,SHOP.TO,"Shopify Inc. (Shopify) provides a cloud-based, multi-channel commerce platform designed for small and medium-sized businesses. The Company offers subscription solutions and merchant solutions. The Company's software is used by merchants to run their business across all of their sales channels, including Web and mobile storefronts, physical retail locations, social media storefronts and marketplaces. The Shopify platform provides merchants with a single view of their business and customers across all of their sales channels and enables them to manage products and inventory, process orders and payments, ship orders, build customer relationships and leverage analytics and reporting all from one integrated back office. The Shopify platform includes a mobile-optimized checkout system, which is designed to enable merchants' consumers to buy products over mobile Websites."
113,NA.TO,"National Bank of Canada (the Bank) offers financial services to individuals, businesses, institutional clients and governments across Canada. The Company operates through four segments: Personal and Commercial, Wealth Management, Financial Markets and U.S. Specialty Finance and International (USSF&I). The Personal and Commercial segment includes the banking, financing, and investing services offered to individuals, advisors and businesses, as well as insurance operations. The Wealth Management segment comprises investment solutions, banking services, lending services and other wealth management solutions. The Financial Markets segment includes corporate banking and investment banking and financial solutions for large and mid-size corporations, public sector organizations, and institutional investors. TheUSSF&I segment includes the specialty finance services provided by the Credigy subsidiary and the activities of the ABA Bank subsidiary."
114,GSY.TO,"goeasy Ltd. is a Canada-based full-service provider of goods and alternative financial services. The Company is engaged in providing loans and other financial services to consumers, and leasing household products to consumers. It operates in two segments: easyfinancial and easyhome. Its easyhome segment consists of four product categories: furniture, electronics, computers and appliances, which are offered under weekly or monthly leasing agreements. easyhome operates through both corporately owned stores located across Canada and through a network of franchised locations. Additionally, it operates an e-commerce platform that allows customers to enter into merchandise leasing transactions through online channels. The easyfinancial segment is its financial services arm, operating in the non-prime consumer lending marketplace. easyfinancial is focused on providing consumer installment loans. The Company operates approximately 200 easyfinancial locations and over 180 easyhome stores."
115,EQB.TO,"Equitable Group Inc. is a Canada-based company that is engaged in financial services business. The Company operates through its wholly-owned subsidiary, Equitable Bank. It serves retail and commercial customers across Canada with a range of savings solutions and lending products, offered under the Equitable Bank and EQ Bank brands. Its retail lending includes alternative single family lending and prime single family residential lending. Its commercial lending products includes commercial mortgage lending and insured multi-unit residential lending. It also serves the Canadian equipment leasing market through its subsidiary, Bennington Financial Corp. (Bennington). Bennington finances a range of assets with a focus on transportation, construction and food service equipment."
116,BCE.TO,"BCE Inc. is a communications company. It operates in three segments: Bell Wireless, Bell Wireline and Bell Media. Bell Wireless provides wireless voice and data communications products and services to its residential, small and medium-sized business and enterprise customers. Bell Wireline provides data, including Internet access and Internet protocol television (IPTV), local telephone, long distance, as well as other communications services and products primarily in Ontario, Quebec, the Atlantic provinces and Manitoba, while satellite television (TV) service and connectivity to business customers are available nationally across Canada. In addition, Bell Wireline segment includes its wholesale business, which buys and sells local telephone, long distance, data and other services from or to resellers and other carriers. Bell Media provides conventional TV, specialty TV, pay TV, streaming services, digital media services, radio broadcasting services and out-of-home advertising services."
117,CCA.TO,"Cogeco Communications Inc. is a Canada-based cable operator in Ontario and Quebec. The Company operates through two segments: Canadian broadband services and American broadband services. The Canadian and American broadband services segments provide a wide range of Internet, video and telephony services primarily to residential customers as well as business services across its coverage areas. Its Canadian broadband services activities are carried out by Cogeco Connexion in the provinces of Quebec and Ontario and the American broadband services activities are carried out by Atlantic Broadband in approximately 11 states, including Connecticut, Delaware, Florida, Maine, Maryland, New Hampshire, New York, Pennsylvania, South Carolina, Virginia and West Virginia. It offers a range of Internet packages with top download speeds of up to one gigabits per second (Gbps) in Canada and the United States."
118,SSRM.TO,"SSR Mining Inc. is a Canada-based company principally engaged in the operation, acquisition, exploration and development of precious metal resource properties located in Turkey and the Americas. The Company has four producing mines and a portfolio of precious metal dominant projects located in Turkey and throughout the Americas. The Company is focus is ongold and silver production from its Copler Gold Mine (Copler) in Erzincan, Turkey, Marigold mine (Marigold) in Nevada, United States, Seabee Gold Operation (Seabee) in Saskatchewan, Canada and Puna Operations (Puna) in Jujuy, Argentina, and to advance, as market and project conditions permit, its principal development projects towards development and commercial production."
119,AP_u.TO,"Allied Properties Real Estate Investment Trust (Allied) is a closed-end real estate investment trust (REIT). The Trust is an owner, manager and developer of urban office properties. The Trust operates in seven urban markets in Canada: Toronto, Kitchener, Ottawa, Montreal, Calgary, Edmonton and Vancouver. The Trust may invest in interests in income producing office, retail and residential properties and Properties Under Development in Canada. The Trust specializes in an office format created through the adaptive re-use of light industrial structures in urban areas that has come to be known as Class I. Its properties include 32 Atlantic, 47 Jefferson, 64 Jefferson, 905 King W, The Castle, 141 Bathurst, 420 Wellington W, 468 King W, The Well, 193 Yonge and Dominion Square. Its tenant base includes companies from various sectors, including business service and professional, telecommunications and information technology, and educational and institutional."
120,QBRb.TO,"Quebecor Inc. is a telecommunications and media company. The Company's segments include Telecommunications, Media, and Sports and Entertainment. The Telecommunications segment offers television distribution, Internet access, business solutions (including data centers), cable and mobile telephony and over-the-top video services in Canada. The operations of the Media segment in Quebec include the operation of an over-the-air television network and specialty television services; the printing, publishing and distribution of daily newspapers; the operation of Internet portals and specialized Websites; the distribution and production of music, and the operation of an out-of-home advertising business. The activities of the Sports and Entertainment segment in Quebec encompass the operation show production, sporting and cultural events management."
121,FTS.TO,"Fortis Inc. is a Canada-based electric and gas utility holding company. Its segments include Regulated Utilities and Non-Regulated Utilities. The Regulated Utilities segment includes Regulated Electric & Gas Utilities-the United States, which consists of ITC Holdings Corp., UNS Energy Corporation and Central Hudson Gas & Electric Corporation; Gas & Electric Utilities-Canadian, which consists of FortisAlberta Inc., FortisBC Energy Inc., FortisBC Inc. and Newfoundland Power Inc.; Electric Utilities-Caribbean, which includes its ownership interest in Caribbean Utilities Company, Ltd., Fortis Turks and Caicos, and its investment in Belize Electricity Limited. The Non-Regulated Utilities segment consists of Non-Regulated-Energy Infrastructure, which comprises long-term generation assets in British Columbia and Belize, and the Aitken Creek natural gas storage facility. It serves utility customers in five Canadian provinces, nine states in United States and three Caribbean."
122,STN.TO,"Stantec Inc. is a provider of professional services in infrastructure and facilities for clients in the public and private sectors. The Company’s services include engineering, architecture, interior design, landscape architecture, surveying, environmental sciences, project management, and project economics, from initial project concept and planning through to design, construction administration, commissioning, maintenance, decommissioning, and remediation. The Company provides professional services in infrastructure and facilities throughout North America and globally. The Company operates through three segments Consulting Services-Canada, Consulting Services-United States and Consulting Services-Global. The Company has five specialized business operating units within Consulting Services: Buildings, Energy & Resources, Environmental Services, Infrastructure, and Water."
123,IFP.TO,"Interfor Corporation is a Canada-based lumber provider. The Company and its subsidiaries produce wood products in British Columbia, the United States Northwest and the United States South for sale to markets around the world. The Company operates through solid wood segment. The Company offers a range of products, including Clear Cedar Finger Joint Bevel Siding, Clear Cedar Solid Bevel Siding, Clear Cedar V-Joint Paneling, Dimension Lumber, Elite Cedar V-Joint Paneling, Elite Knotty Cedar Decking, Fineline Paneling, Japan Zairai-Beams, Japan Zairai-Ground Sill, Japan Zairai-Posts, Japan Zairai-Roof Structure, Japan Zairai-Small Structural, Reserve Boards, Reserve End-Matched Paneling, Reserve Lodgepole Pine Paneling, Reserve V-Joint Decking, Special Appearance Grade Cedar Timbers, Reserve Ponderosa Pine Paneling and Studs. The Company has annual production capacity of approximately 3.2 billion board feet."
124,PRMW.TO,"Primo Water Corporation is a Canada-based water solutions provider. The Company operates in home and office delivery industry for bottled water. Its subsidiaries include DS Services, Eden Springs and Aimia Foods. DS Services bottled water products are sold under the brand names, including Alhambra, Athena water, Belmont Springs, Crystal Springs, Deep Rock, Hinckley Springs and Kentwood Springs. Eden Springs is a provider of workplace drink solutions in Europe. Eden Springs solutions include a range of bottle-fed water coolers, plumbed-in water coolers and small pack bottles as well as hot beverages solutions. Aimia Foods produces and distributes powdered beverages as private label products for retailers, coffee shops, restaurants and other foodservice operators. Under the Primo brand, the Company offers water dispensers, purified bottled water, and self-service refill drinking water in the United States and Canada."
125,CRON.TO,"Cronos Group Inc is a cannabinoid company. The Company is focused on cannabis research, technology and product development. The Company’s portfolio includes PEACE NATURALS, COVE, Spinach, Lord Jones and PEACE+. PEACE NATURALS a global wellness platform. The COVE and Spinach are adult-use brands. The Lord Jones and PEACE+ are hemp-derived cannabidiol (CBD) brands. The Company’s segments include United States and Rest of World. The United States segment consists of the manufacture and distribution of hemp-derived CBD infused products. The Rest of World operating segment is involved in the cultivation, manufacture, and marketing of cannabis and cannabis-derived products for the medical and adult-use markets. The Company’s subsidiaries include Cronos Israel G.S. Cultivations Ltd, Cronos Israel G.S. Manufacturing Ltd, Cronos Israel G.S. Store Ltd and Cronos Israel G.S. Pharmacies Ltd."
126,EFN.TO,"Element Fleet Management Corp is a Canada-based fleet management company. The Company offers services and financings for commercial vehicle and equipment fleets. It operates through two segments: Fleet Management segment and Non-Core segment. It provides vehicle fleet leasing and fleet management solutions and related service programs to international companies in a wide variety of industries. It offers a broad range of services across various asset types, including cars and light duty vehicles, material handling equipment and medium and heavy trucks. Its services include acquisition; financing; tile, licensing and registration; telematics; risk and safety; accident management; tolls, violations and compliance; fuel services; managed maintenance; personal usage and expense tracking; rental services and remarketing."
127,CIGI.TO,"Colliers International Group Inc. provides commercial real estate services. The Company offers a range of commercial real estate services in the United States, Canada, Australia, the United Kingdom, Germany, France and several other countries in Asia, Europe and Latin America. Its segments include Americas, EMEA, Asia Pacific and Investment Management. Its services include Colliers Real Estate Services and Investment Management Services. Colliers Real Estate Services include sales and lease brokerage and outsourcing and advisory services. Its transaction brokerage business provides services in sales and leasing for commercial clients. Its outsourcing and advisory services division provides corporate and workplace solutions and project management services and research. The Company’s investment management services are primarily conducted through its subsidiary, Harrison Street Real Estate Capital, LLC (Harrison Street) and its affiliates."
128,IMG.TO,"Iamgold Corp is a Canada-based gold mining company. The Company’s portfolio of operating gold mines includes The Rosebel gold mine, Essakane Gold Mine, Westwood Gold MinenCanada, Yatela Gold Mine Mali and Fayolle Property. The Rosebel gold mine is located in the Brokopondo district in north eastern Suriname, South America; The Essakane project is located in north-eastern Burkina Faso, West Africa; The Westwood Project is located on the Doyon property, approximately 2.5 kilometers east of the former Doyon Gold Mine in the Bousquet Township, approximately 40 kilometers east of Rouyn-Noranda and approximately 80 kilometers west of Val dOr in southwestern Quebec, Canada. The Yatela Gold Mine is located approximately 25 kilometers north of the Sadiola Gold Mine in southwest Mali, West Africa near the Senegal-Mali border."
129,ATZ.TO,"Aritzia Inc is a Canada-based design house and fashion retailer of exclusive brands. The Company conceives, creates, develops and sells a mix of women’s fashion products directly to its customers. It designs apparel and accessories for its collection of exclusive brands and sells them under the Aritzia banner. It offers various categories of women clothing, including sweaters, pants, t-shirts, dresses, blouses, jackets, coats, skirts and intimates. It also offers a range of accessories, including scarves, bags, gloves, shoes, sunglasses, hats and others. The Company's range of women’s fashion apparel and accessories addresses various style preferences and lifestyle requirements for women. The Company serves its customers across over 95 retail stores and through its e-commerce business, aritzia.com. The Company offers its products under various brands, including Wilfred, Babaton, Tna, Auxiliary, Denim Forum, TEN BY BABATON, The Group by Babaton, Sunday Best and Little Moon."
130,LAC.TO,"Lithium Americas Corp. is a Canada-based resource company focused on developing two lithium projects: the Cauchari-Olaroz project, located in Jujuy Province of Argentina, and the Thacker Pass project, located in north-western Nevada, United States. Its segments include Cauchari-Olaroz and Thacker Pass. The Cauchari-Olaroz project is a lithium brine project and is owned by Minera Exar S.A. The Thacker Pass project is a sedimentary-based lithium property located in the McDermitt Caldera in Humboldt County, Nevada, and is owned by the Company’s subsidiary, Lithium Nevada Corp."
131,T.TO,"TELUS Corp provides a range of telecommunications products and services. The Company operates through two segments: wireless and wireline. The wireless segment includes network revenues and equipment sales arising from mobile technologies. The wireline segment includes data revenues, voice and other telecommunications services revenues and equipment sales. It provides wireless products and services for consumers and businesses across Canada. Its products and services include data and voice, devices and Internet of things (IoT) solutions. It offers wireline products and services, such as residential services in British Columbia, Alberta and Eastern Quebec; healthcare solutions; automation and security solutions; business services across Canada; and customer care and business services (CCBS) solutions offered internationally."
132,NWC.TO,"North West Company Inc. is a Canada-based retailer to underserved rural communities and urban neighborhood markets in Northern Canada, Western Canada, rural Alaska, the South Pacific islands and the Caribbean. The Company is a retailer of food and everyday products and services in two geographical segments, Canada and International. The Canadian segment consists of subsidiaries operating retail stores and complimentary businesses to serve northern and western Canada. The International segment consists of subsidiaries operating in the continental United States, Caribbean and South Pacific. Its stores offer food, family apparel, housewares, appliances, outdoor products and services, such as post offices, income tax return preparation, quick-service prepared food, commercial business sales, money transfers and cheque cashing."
133,PBH.TO,"Premium Brands Holdings Corp, through its subsidiaries, owns a broad range of specialty food manufacturing and premium food distribution and wholesale businesses with operations across Canada and the United States. It operates through two segments: Specialty Foods and Premium Food Distribution. The Specialty Foods segment consists of its specialty food manufacturing businesses and the Premium Food Distribution segment consists of its differentiated distribution and wholesale businesses. It has operations in British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, Nova Scotia and in Arizona, Minnesota, Mississippi, Ohio, and Washington. Its specialty products and services include premium processed meats, premium and natural processed meats, specialty deli products, food service, concessionary and value added fresh seafood processing. It offers its products and services under various brands, such as Harvest Meats, Penguin Meat Supply, Yorkshire Valley Farms and Ready Seafood."
134,SRU_u.TO,"Smart Centres Real Estate Investment Trust (the Trust) is a Canada-based real estate investment trust. The Trust develops, leases, constructs, owns and manages shopping centers, office buildings, high-rise and low-rise condominium and rental residences, seniors’ housing, town house units, and self-storage rental facilities in Canada. Its subsidiaries include Smart Limited Partnership, Smart Limited Partnership II, Smart Limited Partnership III, Smart Limited Partnership IV, Smart Oshawa South Limited Partnership, Smart Oshawa Taunton Limited Partnership, Smart Boxgrove Limited Partnership, ONR Limited Partnership and ONR Limited Partnership I."
135,EIF.TO,"Exchange Income Corporation is focused on opportunities in aerospace and aviation services and equipment, and manufacturing. It operates through two segments: Aerospace & Aviation, and Manufacturing. The Aerospace & Aviation segment provides scheduled airline and charter service, and emergency medical services to communities located in Manitoba, Ontario and Nunavut. These services are provided by Calm Air International LP, Keewatin Air LP, Bearskin Lake Air Service LP, Custom Helicopters Ltd. and other aviation supporting businesses. Regional One focuses on supplying regional airline operators with various after-market aircraft, engines and component parts. The Manufacturing segment provides manufactured goods and related services in various industries and geographic markets throughout North America. The Manufacturing segment includes the operations of WesTower CDA, Stainless Fabrication, Inc., Overlanders Manufacturing LP, the Alberta Operations and Ben Machine Products Company Inc."
136,LUN.TO,"Lundin Mining Corporation is a diversified base metals mining company. The Company is engaged in mining, exploration and development of mineral properties, primarily in Chile, the United States, Portugal, Sweden and the Democratic Republic of Congo (DRC). Its segments include Candeleria, Chapada, Eagle, Neves-Corvo, Zinkgruvan, Tenke Fungurume and Other. Its geographical segments include Europe, Asia, South America and North America. It is engaged in producing copper, nickel and zinc. Its operating assets include the Eagle mine located in the United States, the Neves-Corvo mine located in Portugal and the Zinkgruvan mine located in Sweden. It also owns the Candelaria and Ojos del Salado mining complex (Candelaria) located in Chile. It is engaged in drilling on the Elida porphyry project."
137,PKI.TO,"Parkland Corp., formerly Parkland Fuel Corp., supplies and markets fuel and petroleum products and a convenience store operator. The Company’s segments include Canada Retail, Canada Commercial, USA, Supply and International. Canada Retail operates and services a network of retail gas stations in Canada. Canada Commercial provides bulk fuel, propane, heating oil, lubricants, agricultural inputs, oilfield fluids and other related products and services. USA operates and services a network of retail service stations and delivers gasoline, distillates, propane and lubricating oils in the United States. Supply is responsible for managing fuel supply contracts, purchasing fuel from refiners, refining fuel, marketing, transporting and distributing fuel through ships, rail and highway carriers, storing fuel in owned and leased facilities. International represents the contributions of the Sol business, which includes operations across the Caribbean and northern coast of South America."
138,BNS.TO,"The Bank of Nova Scotia is an international bank and a financial services provider in Latin America, the Caribbean and Central America, and Asia. The Bank offers a range of advice, products and services, including personal and commercial banking, wealth management and private banking, corporate and investment banking, and capital markets. Its segments include Canadian Banking, which provides a suite of financial advice and banking solutions to retail, small business, commercial and wealth management customers; International Banking, which provides a range of financial products, solutions and advice to retail and commercial customers in select regions outside of Canada; Global Wealth Management, which focuses on delivering wealth management advice and solutions, and Global Banking and Markets (GBM), which provides lending and transaction services, investment banking advice and access to capital markets."
139,MFC.TO,"Manulife Financial Corporation is a holding company of The Manufacturers Life Insurance Company (MLI), a Canadian life insurance company. The Company operates as a financial services company with principal operations in Asia, Canada and the United States. The Company operates as Manulife in Canada and Asia, and as John Hancock in the United States. The Company's segments include Asia, Canada, U.S., Global WAM, and Corporate and Other. The product and service offerings under its segments include Wealth and asset management businesses (Global WAM), and Insurance and annuity products (Asia, Canada and the U.S.). Wealth and asset management businesses include mutual funds and exchange-traded funds, group retirement and savings products, and institutional asset management services. Insurance and annuity products include a variety of individual life insurance, individual and group long-term care insurance and guaranteed and partially guaranteed annuity products."
140,MAG.TO,"MAG Silver Corp. is a Canada-based development and exploration company. The Company is focused on acquiring, exploring, and developing high-grade, district-scale projects located primarily in the Americas. The Company's projects include Juanicipio Property and Cinco De Mayo Property. The Company holds 44% interest in the Juanicipio project, which is located in the Fresnillo Silver Trend in Mexico and developing an underground mine and constructing approximately 4,000 tons per day processing plant. The Cinco de Mayo Property is located approximately 190 kilometres northwest of the city of Chihuahua, in northern Chihuahua State, Mexico, and cover approximately 25,113 hectares. The project consists of mineralized zones, including the Upper Manto silver-lead-zinc inferred resource, the Pegaso deep discovery, the Pozo Seco high grade molybdenum-gold resource and the surrounding Cinco de Mayo exploration area."
141,ATDb.TO,"Alimentation Couche-Tard Inc. focuses on the convenience store industry. The Company focuses on the sale of goods for immediate consumption, road transportation fuel and other products through stores and franchise operations. It operates its convenience store chain under several banners, including Circle K, Corner Store, Couche-Tard, Holiday, Ingo, Mac’s, Re.Store and Topaz. It operates and licenses approximately 12,575 convenience stores across North America; Ireland; Scandinavia, including Norway, Sweden and Denmark; Poland; the Baltics, including Estonia, Latvia and Lithuania and Russia, of which 9,794 are company operated and generates income primarily from the sale of tobacco products and alternative tobacco products, grocery items, candy and snacks, beverages, beer, wine and fresh food offerings, including quick service restaurants, car wash services, other services and road transportation fuel."
142,SEA.TO,"Seabridge Gold Inc. (Seabridge) is a gold resource company. Seabridge's projects and assets include Kerr-Sulphurets-Mitchell (KSM) property, Courageous Lake project, Iskut project, Snowstorm project, and 3 Aces project. The KSM project is located near Stewart, British Columbia, Canada. The Courageous Lake project is located in Canada's Northwest Territories. Iskut project is a 294 square kilometers property located approximately 20 kilometers east of KSM. The potential Au-Cu porphyry is similar to Deep Kerr. The Snowstorm project is a 103 square kilometers property located at the intersection of Nevada gold belts. The Company's contiguous and on strike with several large gold mines (Getchell/Turquoise Ridge, Twin Creeks and Midas). The 3 Aces project is a 314 square kilometers property with year-round access."
143,HCG.TO,"Home Capital Group Inc is a Canada-based holding company that operates through its subsidiary, Home Trust Company (Home Trust), which offers residential and non-residential mortgage lending, securitization of residential mortgage products, consumer lending and credit card services. In addition, Home Trust offers deposits via brokers and financial planners, and through a direct-to-consumer brand, Oaken Financial. Home Trust also conducts business through its wholly owned subsidiary, Home Bank. Its mortgage lending includes classic single-family residential lending, insured residential lending, residential commercial lending, and non-residential commercial lending. Its consumer lending includes credit card and line of credit lending and other consumer retail lending. In addition, the Company manages a treasury portfolio to support liquidity requirements and invest excess capital."
144,WPRT.TO,"Westport Fuel Systems Inc is a Canada-based inventor, engineer, manufacturer and supplier of advanced clean fuel systems and components. It operates through the Westport Operations segment. The Westport Operations segment designs, manufactures and sells liquefied natural gas, and liquefied petroleum gas components and systems to original equipment manufacturers and to aftermarket customers. Its subsidiaries design and manufacture a range of components injectors, electronic control units, valves and filters; sell mono-fuel, bi-fuel and dual-fuel diesel blend conversion kits, and also offer full engine management systems and solutions. The Westport Operations segment has a customer base in Europe and North America, as well as in Asia, South America, and Africa."
145,OGC.TO,"OceanaGold Corp is a multinational gold producer. The Company’s operating assets include: the Didipio Mine on Luzon Island in the Philippines; the Macraes Operations in the South Island of New Zealand; the Waihi Operation in the North Island of New Zealand, and Haile Gold Mine in the South Carolina of the United States. Its Didipio is an underground gold and copper mine located on the island of Luzon in the Philippines. The Company’s Macraes Operations is engaged in gold producing operation. Its Waihi Operation in the North Island of New Zealand is an underground and open pit operation. The Company’s Haile Gold Mine is an open pit gold mine, located in Kershaw, South Carolina."
146,REAL.TO,"Real Matters Inc. is a technology and network management company providing appraisal services through its Solidifi brand to the mortgage lending industry in the United States and Canada, title and closing services through its Solidifi brand to the mortgage lending industry in the United States and insurance inspection services through its iv3 brand to the insurance industry in Canada. A residential appraisal is a survey of a home by a qualified appraiser providing their opinion on the market value of a residential property. Pricing for residential appraisals varies by region, type of residential mortgage being conducted and property type. It offers and/or coordinate title services for refinancing, purchase, commercial, short sale and real estate owned transactions to financial institutions. As an independent title agent, it provides all services required to close a mortgage transaction, including title search, closing and escrow services, and title policy issuance."
147,RCIb.TO,"Rogers Communications Inc. is a diversified communications and media company. The Company provides wireless communications services, and cable television, Internet, information technology (IT) and telephony services to consumers and businesses. Its segments include Wireless, Cable and Media. The Wireless segment is engaged in wireless telecommunications operations for Canadian consumers and businesses. The Cable segment include cable telecommunications operations, including Internet, television and telephony (phone) services for Canadian consumers and businesses. The Media segment has a portfolio of media properties, including sports media and entertainment, multi-platform shopping, digital media and publishing."
148,FVI.TO,"Fortuna Silver Mines Inc. is a Canada-based precious metals mining company with operations in Peru, Mexico and Argentina. The Company is primarily engaged in producing silver and gold minerals. The Company’s operated mines and projects include San Jose Mine, Caylloma Mine and Lindero Mine. The San Jose Mine is an underground silver-gold mine located in the state of Oaxaca in southern Mexico. The Caylloma property is an underground silver, lead and zinc mine located approximately 220 kilometers northwest of the Arequipa Department in southern Peru. Its commercial products are silver-lead and zinc concentrates. The Lindero Mine is a gold and copper mine, which is located in the Argentinian puna."
149,ERO.TO,"Ero Copper Corp is a Canada-based company focused on copper production from the Vale do Curaca Property that is located in Bahia, Brazil. The Company’s primary asset is a Brazilian copper mining company, Mineracao Caraba S.A. (MCSA), owner of the Vale do Curaca Property. The Company mines copper ore from the Pilar underground mine, the Surubim open pit mine and its newly constructed Vermelhos underground mine. In addition to the Vale do Curaca Property, the Company owns the Boa Esperanca development project, an Iron oxide copper gold ore deposits (IOCG)-type copper project located in Para Brazil. Integrated operations of the Company's mining complex include underground and open pit mining activities, a conventional three-stage crush and flotation mill and supporting infrastructure required to produce a clean concentrate grading 35% copper."
150,CAR_u.TO,"Canadian Apartment Properties Real Estate Investment Trust (CAPREIT) is a Canada-based open-ended real estate investment trust. The Company owns and manages interests in multi-unit residential rental properties, including apartments, townhomes and manufactured home communities (MHC), principally located in and near urban centers across Canada. CAPREIT objective is to provide holders of trust units (unitholders) with long-term monthly cash distributions; grow normalized funds from operations (NFFO), distributions and trust unit value through the active management of its properties, accretive acquisitions, developments and intensifications, and financial management; and invest capital within the property portfolio in order to maximize earnings and cash flow and to help ensure life safety and satisfaction of residents."
151,SII.TO,"Sprott Inc. is an alternative asset management company. The Company is focused on providing investors with specialized investment strategical solutions. The Company’s operating segments include Exchange Listed Products, Managed Equities, Lending, Brokerage and Corporate. The Exchange Listed Segment offers closed-end physical trusts and exchange-traded funds (ETFs) products. The Managed Equities segment offers alternative investment strategic solutions for managed in-house and on a sub-advised basis. The Company offers its lending services primarily through limited partnership vehicles. The Company is also engaged in regulated broker-dealer activities primarily equity origination, corporate advisory, sales and trading activities in the United States and Canada. The Company’s subsidiaries include Sprott Asset Management LP (SAM), Sprott Capital Partners LP (SCP), Sprott Asia LP (Sprott Asia), Sprott Korea Corporation (Sprott Korea), Sprott Resource Lending Corp. (SRLC) and Sprott Inc."
152,EDR.TO,"Endeavour Silver Corp. is a Canada-based precious metals mining company. The Company owns and operates approximately three high-grade, underground, silver-gold mines in Mexico. The Company is focused on advancing the Terronera mine project towards a development decision and exploring its portfolio of exploration and development projects in Mexico and Chile. Its projects include Parrral, Lourdes and Guadalupe y Calvo. The Parrral project is located in Hidalgo de Parral, a historic silver mining district in Mexico and consists of approximately 3,432 hectares of exploration property. The Lourdes project is located in the El Tigre mining district near San Felipe, Guanajuato. Lourdes project consists of approximately 509 hectares of silver-gold veins. The Guadalupe y Calvo project is located in the historic silver mining district of Guadalupe y Calvo, Chihuahua, which consists of approximately 57,000 hectares of exploration property. Its projects also include Guanacevi and El Compas."
153,EMPa.TO,"Empire Company Limited is engaged in the business of food retailing and related real estate. The Company's segments include Food Retailing, and Investments and Other Operations. The Food Retailing segment consists of its subsidiary, Sobeys Inc., which owns, affiliates or franchises over 1,500 stores in approximately 10 provinces under retail banners that include Sobeys, Safeway, IGA, Foodland, FreshCo, Thrifty Foods, and Lawton's Drug Stores, as well as more than 350 retail fuel locations. The Company's Investments and Other Operations segment includes equity accounted interest in Crombie REIT, which is an open-ended real estate investment trust owning a portfolio of over 260 retail and office properties across Canada, and equity accounted interests in Genstar Development Partnership, Genstar Development Partnership II, GDC Investments 4, L.P., GDC Investments 6, L.P., GDC Investments 7, L.P., GDC Investments 8, L.P. and The Fraipont Partnership (collectively, Genstar)."
154,CRT_u.TO,"CT Real Estate Investment Trust is a Canada-based closed end real estate investment trust. The Company owns commercial properties primarily located in Canada. Its portfolio is comprised of over 350 properties totaling approximately 27 million square feet of gross leasable area (GLA), consisting primarily of retail properties located across Canada. Its portfolio includes various property types, such as single-tenant, multi-tenant, development property and distribution center. It owns properties across various province, such as Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Northwest Territories, Ontario, Prince Edward Island, Quebec, Saskatchewan and Tukon. Its properties include 1125 Elgin Street W, 13321 Loyalist Parkway, 4721 51st Street, 205 Hamilton Road, 1125 Wellington Road, 1975 Dundas Street E and 1156 Dundas Street E."
155,SPB.TO,"Superior Plus Corp. is a Canada-based diversified business corporation. The Company operates through Energy Distribution segment. The Company's Energy Distribution operating segment provides distribution, wholesale procurement, and related services in relation to propane, heating oil and other refined fuels under Canadian propane division and the United States refined fuels division. The Canadian Propane Distribution includes the Canadian retail propane distribution business and the wholesale natural gas liquid marketing businesses with operations located in Canada and California."
156,BBU_u.TO,"Brookfield Business Partners L.P. is a provider of business services, including construction services and residential real estate services. The Company operates through five segments: Construction services, Other business services, Energy operations, Other industrial operations, and Corporate and other. The Construction services segment includes construction management and contracting services. Other business services include commercial and residential real estate services, logistics and financial services. The Energy operations include oil and gas production, and related businesses. The industrial operations include select manufacturing and mining operations. The Company's operations are primarily located in Australia, Canada, the United Kingdom, the United States and the Middle East."
157,WSP.TO,"WSP Global Inc. (WSP) is a Canada-based professional services company. The Company's segments are Canada, Americas, EMEIA (Europe, Middle East, India and Africa) and APAC (the Asia Pacific, including primarily Asia and Australia). It offers services in project delivery and consulting. It offers various project services throughout the project execution phases. It operates in sectors, such as property and buildings, including services, such as disciplines of structural and mechanical, electrical and plumbing engineering; transportation and infrastructure, which includes planning, analyzing, designing and managing projects for rail, transit, aviation, bridges, tunnels, highways, ports, roads and urban infrastructure; environment, including services covering air, land, water and health on environmental matters, such as risk management and permitting authorizations; industry, including consulting and engineering services; resources (including mining and oil and gas), and power and energy."
158,TOU.TO,"Tourmaline Oil Corp is a Canada-based company engaged in oil and gas exploration and production business sector. The Company is crude oil and natural gas exploration and production company focused on long-term growth through an aggressive exploration, development, production and acquisition program in the Western Canadian Sedimentary Basin. The Company has assembled an undeveloped land position with a multi-year drilling inventory and operating control of natural gas processing and transportation infrastructure in three core long-term growth areas. The Company is focused on three core areas: the Alberta Deep Basin, Northeast British Columbia Montney and the Peace River Triassic Oil Complex."
