,Instrument,Business Description
246,CLX.N,"The Clorox Company is a manufacturer and marketer of consumer and professional products. The Company sells its products primarily through mass retail outlets, grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet and military stores; third-party and owned e-commerce channels; and distributors. The Company operates through four segments: Health and Wellness, Household, Lifestyle and International. The Health and Wellness segment consists of cleaning products, professional products, and vitamins, minerals and supplement products. Its Household segment consists of cat litter products, bags and wraps, and grilling products. Its Lifestyle segment consists of food, natural personal care products, and water-filtration systems. Its International segment consists of products sold outside the United States. It markets various consumer brand names, such as namesake bleach and cleaning products, Pine-Sol cleaners, Liquid-Plumr clog remover and Poett home care products."
247,DOV.N,"Dover Corporation is a diversified global manufacturer and solutions provider. The Company is focused on delivering equipment and components, consumable supplies, aftermarket parts, software and digital solutions, and support services. Its operating segments include Engineered Products, Fueling Solutions, Imaging & Identification, Pumps & Process Solutions, and Refrigeration & Food Equipment. The Engineered Products segment offers a range of products including, software and services. The Fueling Solutions segment is providing components, equipment, and software and service solutions. The Imaging & Identification segment supplies precision marking and coding, product traceability, and digital textile printing equipment. Pumps & Process Solutions segment manufactures specialty pumps, fluid handling components, plastics, and polymer processing equipment, single-use pumps, and flows meters and connectors. Refrigeration & Food Equipment segment provides energy-efficient equipment & systems."
248,MTB.N,"M&T Bank Corporation (M&T) is a bank holding company. As of December 31, 2016, M&T had two bank subsidiaries: Manufacturers and Traders Trust Company (M&T Bank) and Wilmington Trust, National Association (Wilmington Trust, N.A.). The Company, along with its subsidiaries, offers a range of retail and commercial banking, trust and wealth management, and investment services. Its segments are Business Banking, which provides a range of services to small businesses and professionals; Commercial Banking, which provides a range of credit products and banking services; Commercial Real Estate, which provides credit and deposit services; Discretionary Portfolio, which includes investment and trading account securities, residential real estate loans and other assets, and short-term and long-term borrowed funds; Residential Mortgage Banking, which originates and services residential mortgage loans, and Retail Banking, which services to consumers through various delivery channels."
249,FDX.N,"FedEx Corporation (FedEx) provides a portfolio of transportation, e-commerce and business services through companies competing collectively and operating independently, under the FedEx brand. The Company's segments include FedEx Express, FedEx Ground, FedEx Freight and FedEx Services. The FedEx Express segment offers a range of United States domestic and international shipping services for delivery of packages and freight. The FedEx Ground segment provides small-package ground delivery services, which includes day-certain service to any business address in the United States and Canada, as well as residential delivery services through its FedEx Home Delivery service. The FedEx Freight segment offers less-than-truckload (LTL) freight services. The FedEx Services segment provides sales, marketing, information technology, communications, customer service, technical support, billing and collection services, and certain back-office functions that support the Company's operating segments."
250,TROW.OQ,"T. Rowe Price Group, Inc. is a financial services holding company. The Company provides global investment management services through its subsidiaries to investors across the world. It provides a range of United States mutual funds, sub advised funds, separately managed accounts, collective investment trusts, and other products, which include open-ended investment products offered to investors outside the United States and products offered through variable annuity life insurance plans in the United States. The Company distributes its products in countries located within three geographical regions: Americas, Europe, Middle East and Africa (EMEA), and Asia Pacific (APAC). It also offers specialized advisory services, including management of stable value investment contracts and a distribution management service for the disposition of equity securities its clients receive from third-party venture capital investment pools. It serves clients in approximately 51 countries across the world."
251,DRE.N,"Duke Realty Corporation is a self-managed real estate investment trust (REIT). The Company and Duke Realty Limited Partnership collectively specialize in the ownership, management and development of bulk distribution (industrial) and real estate. The Company’s operations primarily consist of two segments: rental operations of industrial properties and service operations. Rental operations of industrial properties segment represent the ownership and development of industrial properties. Service operations segment provide various real estate services primarily relating to development, construction management and property management services to customers, unconsolidated joint ventures and third-party owners."
252,JKHY.OQ,"Jack Henry & Associates, Inc. is a provider of technology solutions and payment processing services primarily for financial services organizations. The Company operates through four segments: Core, Payments, Complementary, and Corporate and Other. The Core segment provides core information processing platforms to banks and credit unions, which consists of integrated applications required to process deposit, loan, and general ledger transactions, and maintain centralized customer/member information. The Payments segment provides secure payment processing tools and services, including automated teller machine (ATM), debit, and credit card processing services; online and mobile bill pay solutions; automated clearinghouse (ACH) origination and remote deposit capture processing; and risk management products and services. The Complementary segment provides additional software and services that can be integrated with the Company's core solutions or used independently."
253,O.N,"Realty Income Corporation is a real estate investment trust (REIT). The Company is focused on acquiring and managing freestanding commercial properties under a long-term net lease agreement. The Company owns and operates diversified portfolio of 6,592 properties with an occupancy rate of 97.9%, or 6,452 properties, and 140 properties available for lease. Its business presences in 51 separate industries located in 49 the United States (U.S), Puerto Rico and the United Kingdom (U.K.) with approximately 110.8 million square feet of leasable space. The Company’s 6,592 properties are single-client properties and 6,419 were leased, and the remaining are multi-client properties. The Company’s property types include Retail, Industrial, Office, and Agriculture."
254,MLM.N,"Martin Marietta Materials, Inc. is a natural resource-based building materials company. The Company supplies aggregates (crushed stone, sand, and gravel) through its network of approximately 310 quarries, mines and distribution yards in Canada and The Bahamas. In the southwestern and western United States, the Company also provides cement and downstream products and services, including ready-mixed concrete, asphalt, and paving services, in markets that are naturally vertically integrated. The Company has cement plants in Texas, and ready mixed concrete and asphalt operations in Texas, Colorado, and Wyoming. Asphalt operations and paving services are in Colorado. The Company conducts its Building Materials Business through two segments, East Group and West Group. The East Group provides aggregates products only. The West Group provides aggregates, cement, and downstream products. The Company’s Magnesia Specialties Business includes magnesia-based chemicals and dolomitic lime businesses."
255,PKI.N,"PerkinElmer, Inc. is a provider of products, services and solutions for the diagnostics, life sciences and applied markets. The Company operates through two segments: Discovery & Analytical Solutions and Diagnostics. The Discovery & Analytical Solutions segment provides products and services targeted towards the life sciences and applied markets. The Diagnostics segment develops diagnostics, tools and applications focused on clinically oriented customers, especially within the reproductive health, immunodiagnostics and applied genomics markets. The Company provides early detection for genetic disorders from pregnancy to early childhood, and infectious disease testing for the diagnostics market. It offers its products under various brand names, including AutoDELFIA, BACS-on-Beads, BIOCHIPs, Bioo Scientific, BoBs, chemagic, Chitas, Datalytix, DELFIA, DELFIA Xpress, DOPlify, EONIS, EUROArray, EUROIMMUN, EUROLabWorkstation, EUROline, EUROPattern, FragilEase, Genoglyphix, GSP, and Haoyuan."
256,TWTR.N,"Twitter, Inc. offers products and services for users, advertisers, developers and data partners. The Company's products and services include Twitter, Promoted Tweets, Promoted Accounts and Promoted Trends. Its Twitter is a platform for public self-expression and conversation in real time. Its Promoted Products enable its advertisers to promote their brands, products and services, amplify their visibility and reach, and extend the conversation around their advertising campaigns. Promoted Accounts appear in the same format and place as accounts suggested by its Who to Follow recommendation engine, or in some cases, in Tweets in an individual’s timeline. Promoted Trends appear at the top of the list of trending topics or timeline for an entire day in a particular country or on a global basis. Its MoPub is a mobile-focused advertising exchange. Twitter Audience Platform is an advertising offering."
257,L.N,"Loews Corporation is a holding company. The Company’s segments consisted of three individual operating subsidiaries, including CNA Financial Corporation (CNA), Boardwalk Pipeline Partners, LP (Boardwalk Pipeline) and Loews Hotels Holding Corporation (Loews Hotels). The CNA segment provides insurance products, such as commercial property and casualty coverage, including surety, and its services also include risk management, information services, warranty and claims administration. The CNA segment lead business, commercial property and casualty insurance operations include Specialty, Commercial and International lines of business. The Boardwalk Pipeline segment is engaged in the business of natural gas, natural gas liquids, hydrocarbons transportation and storage. The Boardwalk Pipelines segment owns and operates approximately 13,650 miles of interconnected natural gas pipelines serving customers in over 13 states. The Loews Hotels segment operates a chain of approximately 27 hotels."
258,QCOM.OQ,"Qualcomm Incorporated is a wireless technology company. The Company is engaged in the development, launch and expansion of technologies like fifth-generation (5G). The Company operates through three segments: QCT (Qualcomm CDMA Technologies) segment, QTL (Qualcomm Technology Licensing) segment and QSI (Qualcomm Strategic Initiatives) segment. It is specialized in offering third-generation (3G), fourth-generation (4G) wireless technologies and 5G wireless technologies. Its offered technologies and products are used in mobile devices and other wireless products, including network equipment, broadband gateway equipment, consumer electronic devices and other connected devices. Its technologies and products are also used in industry segments and applications beyond mobile, including automotive, computing, Internet of Things (IoT) and networking."
259,PENN.OQ,"Penn National Gaming, Inc. is an owner and manager of gaming and racing properties, retail and online sports betting operations, and video gaming terminal (VGT) operations. Its segments include Northeast, South, West, and Midwest. The Northeast segment consists of various properties, including Ameristar East Chicago, Greektown Casino-Hotel, Hollywood Casino Bangor, Hollywood Casino Columbus, and Hollywood Casino Toledo. South segment consists of various properties, including Ameristar Vicksburg, Boomtown Biloxi, Boomtown Bossier City, Boomtown New Orleans, L’Auberge Lake Charles, and Margaritaville Resort Casino. West segment consists of various properties, including Ameristar Black Hawk, Cactus Petes, and Horseshu, Tropicana Las Vegas, Zia Park Casino, and M Resort. The Midwest segment consists of various properties, including Ameristar Council Bluffs, Argosy Casino Alton, Argosy Casino Riverside, Hollywood Casino Aurora, Hollywood Casino Joliet, and Hollywood Casino St. Louis."
260,IPG.N,"The Interpublic Group of Companies, Inc. is a global advertising and marketing services company, which is engaged in consumer advertising, digital marketing, communications planning and media buying, public relations, specialized communications disciplines and data management. The Company operates through two segments: Integrated Agency Networks (IAN) and IPG DXTRA (DXTRA). The IAN segment includes the Company's agencies that provides an array of global communications and marketing services, each offering a range of solutions for its clients. Its digital specialist agencies, including R/GA and Huge, provides digital capabilities and serves as key digital partners. The DXTRA segment includes Weber Shandwick, DeVries, Golin, FutureBrand, Jack Morton and Octagon Worldwide, which provides clients with diversified services, including public relations, meeting and event production, sports and entertainment marketing, corporate and brand identity, and strategic marketing consulting."
261,PHM.N,"PulteGroup, Inc. is a homebuilder in the United States. The Company's segments include Homebuilding and Financial Services. Its Homebuilding operations are engaged in the acquisition and development of land primarily for residential purposes within the United States and the construction of housing on such land. Its Financial Services segment consists of mortgage banking, title and insurance brokerage operations, through its Pulte Mortgage LLC (Pulte Mortgage) and other subsidiaries. Pulte Mortgage arranges financing through the origination of mortgage loans. The Company's subsidiaries are engaged in the homebuilding business. It offers a product line to meet the needs of homebuyers in its focused markets. The Company, through its brands, Centex, Pulte Homes, Del Webb, DiVosta Homes, John Wieland Homes and Neighborhoods, and American West, offers a range of home designs, including single-family detached, townhouses, condominiums and duplexes."
262,ANSS.OQ,"ANSYS, Inc. is developing and marketing engineering simulation software. The Company is focused on developing open and flexible solutions that enable users to analyze designs directly on the desktop. The Company's product portfolio consists ANSYS Workbench, Structures, Fluids, Electronics, Semiconductors, Multiphysics, Embedded Software, Systems, Three-Dimensional (3-D) Design, and Optical. Its Structural analysis product offers simulation tools for product design and optimization. Fluids product suite enables modeling of fluid flow and other related physical phenomena. Electronics product provides field simulation software for designing electronic and electromechanical products. Embedded Software includes SCADE product, which offers a range solution for embedded software simulation, code production and automated certification."
263,PBCT.OQ,"People’s United Financial, Inc. is the holding company for People’s United Bank, National Association (the Bank). The Company, through the Bank and its subsidiaries, provides commercial banking, retail banking and wealth management services to individual, corporate and municipal customers. The Company operates through two segments: Commercial Banking and Retail Banking. The Commercial Banking segment consists of commercial real estate lending, middle market and business banking, mortgage warehouse and asset-based lending, and the equipment financing operations. This segment also provides treasury management services, capital market capabilities and commercial deposit products. The Retail Banking segment includes consumer lending (including residential mortgage and home equity lending) and consumer deposit gathering activities. This segment also provides brokerage, financial advisory services, investment advisory services, investment management and financial management services."
264,ULTA.OQ,"Ulta Beauty, Inc. is a holding company for the Ulta Beauty group of companies. The Company is a beauty retailer. The Company offers cosmetics, fragrance, skin, hair care products and salon services. The Company offers approximately 20,000 products from over 500 beauty brands across all categories, including the Company’s own private label. The Company also offers a full-service salon in every store featuring hair, skin and brow services. The Company operates approximately 970 retail stores across over 48 states and the District of Columbia and also distributes its products through its Website, which includes a collection of tips, tutorials and social content. The Company offers makeup products, such as foundation, face powder, concealer, color correcting, face primer, blush, bronzer, contouring, highlighter, setting spray, shampoos, conditioners, hair styling products, hair styling tools and perfumes. The Company also offers makeup brushes and tools, and makeup bags and cases."
265,KO.N,"The Coca-Cola Company is a beverage company. The Company owns or licenses and markets non-alcoholic beverage brands, primarily sparkling soft drinks; water, enhanced water and sports drinks; juice, dairy and plant-based beverages; tea and coffee; and energy drinks. The Company's segments include Europe, Middle East and Africa; Latin America; North America; Asia Pacific; Global Ventures; Bottling Investments, and Corporate. The Company markets, manufactures and sells beverage concentrates (beverage bases) and syrups, including fountain syrups and finished sparkling soft drinks and other nonalcoholic beverages. It owns and markets a range of non-alcoholic sparkling soft drink brands, including Coca-Cola, Diet Coke, Fanta and Sprite. The Company's branded beverage products are available to consumers in more than 200 countries and territories through its network of independent bottling partners, distributors, wholesalers and retailers as well as its bottling and distribution operations."
266,FISV.OQ,"Fiserv, Inc. is a global provider of payments and financial services technology solutions. The Company provides account processing and digital banking solutions, card issuer processing and network services, payments, e-commerce, merchant acquiring and processing, and the Clover cloud-based point-of-sale solution. The Company operates through three segments: Merchant Acceptance (Acceptance), Financial Technology (Fintech) and Payments and Network (Payments). Its Acceptance segment offers a wide range of products and services to merchants around the world. Its Fintech segment is engaged in providing financial institutions with the technology solutions they need to run their operations. Its Payments segment offers products and services required to process digital payment transactions. The Company serves clients around the globe, including banks, credit unions, corporates, associates, government, healthcare, other financial institutions and merchants."
267,CSCO.OQ,"Cisco Systems, Inc is engaged in designing and selling a range of technologies across networking, security, collaboration, applications and the cloud. It operates through three geographic segments: Americas; Europe, Middle East, and Africa; and Asia Pacific, Japan, and China. Its product and technologies include infrastructure platforms; applications; security and other products. Infrastructure Platforms consists of its core networking technologies of switching, routing, data center products and wireless that are designed to work together to deliver networking capabilities and transport and store data. Application product category consists primarily of software-related offerings that utilize the core networking and data center platforms to provide their functions. Security product category primarily includes unified threat management products, threat security products and Web security products. Its subsidiary, ThousandEyes, Inc., offers Internet and cloud intelligence platform."
268,WLTW.OQ,"Willis Towers Watson Public Limited Company (Willis Towers Watson) is a holding company. The Company operates as a global advisory, broking and solutions company. It is engaged in offering risk management, insurance broking, consulting, technology and solutions, and private exchanges. The Company operates through eight segments: Willis International; Willis North America; Willis Capital, Wholesale & Reinsurance (CWR); Willis GB; Towers Watson Benefits; Towers Watson Exchange Solutions; Towers Watson Risk and Financial Services; and Towers Watson Talent and Rewards. The Willis GB segment comprises four business units: Property and Casualty, Transport, Financial Lines and Retail Networks. The Willis Capital Wholesale and Reinsurance segment includes Willis Re; Willis Capital Markets & Advisory; Willis' wholesale business, and Willis Portfolio Underwriting Services. The Willis North America segment provides risk management, insurance brokerage and related risk services."
269,ANET.N,"Arista Networks, Inc. is a supplier of cloud networking solutions that use software to address the needs of Internet companies, cloud service providers and data centers for enterprise support. The Company develops, markets and sells cloud networking solutions, which consist of Extensible Operating System (EOS), a set of network applications and its Ethernet switching and routing platforms. The Company software supports VMware NSX, OpenConfig/YANG and Microsoft System Center for orchestration and provisioning, enabling workload mobility and automatic provisioning of physical switches. Its EOS software enables user, through application programming interfaces (APIs), to write their own scripts to customize and optimize their networks."
270,ES.N,"Eversource Energy is a utility holding company, which is engaged in the energy delivery business through its subsidiaries. The Company operates through four business segments: Electric Distribution, Electric Transmission, Natural Gas Distribution, and Water Distribution. The Electric Distribution segment is engaged in the distribution of electricity to retail customers in Connecticut, Massachusetts, and New Hampshire; The Electric Transmission segment owns and maintains transmission facilities that are part of an interstate power transmission grid over which electricity is transmitted throughout New England; The Natural Gas Distribution segment distributes natural gas to its customers in Massachusetts and Connecticut; The Water Distribution segment provides water services to residential, commercial, industrial, municipal and fire protection and other customers, in Connecticut, Massachusetts and New Hampshire."
271,CTAS.OQ,"Cintas Corporation is a provider of corporate identity uniforms through rental and sales programs, as well as a provider of related business services, including entrance mats, restroom cleaning services and supplies, carpet and tile cleaning services, first aid and safety services and fire protection products and services. Its segments include uniform rental and facility services, and first aid and safety services. Its uniform rental and facility service segment offer services, which include rental and servicing of uniforms and other garments, including flame resistant clothing, mats, mops and shop towels, and other ancillary items. Its first aid and safety service segment offer services, which include first aid and safety products and services. Rental processing plants, rental branches, first aid and safety facilities, fire protection facilities, direct sales offices, distribution centers and manufacturing facilities are all utilized by the businesses included in All Other."
272,GPN.N,"Global Payments Inc. is a provider of payment technology services. The Company provides payment and digital commerce solutions. The Company operates through three segments: Merchant Solutions, Issuer Solutions and Business and Consumer Solutions. The Company's segments primarily provide payment solutions for credit cards, debit cards, electronic payments and check-related services. The Company's segments target customers in various industries, including financial services, gaming, government, healthcare, professional services, restaurants, retail, universities, not-for-profit organizations and utilities. It provides services across a range of channels to merchants and partners in over 100 countries throughout North America, Europe, Asia-Pacific and Latin America."
273,RSG.N,"Republic Services, Inc. is a provider environmental services in the United States. The Company's segments include Group 1, Group 2, and Corporate entities and other. Its Group 1 and Group 2 segments provide integrated waste management services. Group 1 consists of geographic areas located in the western United States. Group 2 consists of geographic areas located in the southeastern and mid-western United States, and the eastern seaboard of the United States. Its segments provide integrated environmental services, including collection, transfer, recycling, and disposal services. It operates facilities in approximately 41 states through 345 collection operations, 220 transfer stations, 186 active landfills, 76 recycling processing centers, six treatment, recovery and disposal facilities, nine salt water disposal wells, and seven deep injection wells. It also operates around 75 landfill gas and renewable energy projects and had post-closure responsibility for 128 closed landfills."
274,MCK.N,"McKesson Corporation is focused distributing pharmaceuticals and providing health information technology, medical supplies, and care management tools. The Company’s segments include U.S. Pharmaceutical, International, Medical-Surgical Solutions, and Prescription Technology Solutions (RxTS). The U.S. Pharmaceutical segment provides distribution and logistics services for branded, generic, specialty, biosimilar, and over-the-counter pharmaceutical drugs and other healthcare-related products. The International segment provides distribution and services to wholesale, institutional, and retail customers in 13 European countries and Canada. Medical-Surgical Solutions segment provides medical-surgical supply distribution, logistics, and other services to healthcare providers. RxTS segment combines its technologies, including CoverMyMeds, RelayHealth, RxCrossroads, and McKesson Prescription Automation, to serve its biopharma and life sciences partners and patients."
275,HLT.N,"Hilton Worldwide Holdings Inc. is a hospitality company. The Company is engaged in managing, franchising, owning and leasing hotels and resorts, and licensing its brands and intellectual property. The Company manages, franchises, owns or leases approximately 6,478 properties comprising approximately 1,019,287 rooms in over 119 countries and territories. The Company operates through two segments: management and franchise, and ownership. The management and franchise segment include all the hotels, which the Company manages for third-party owners, as well as all franchised hotels operated or managed by someone other than the Company. The management and franchise segment include approximately 715 managed hotels and over 5,646 franchised hotels consisting of approximately 990,857 rooms. The ownership segment includes approximately 61 properties totaling over 19,400 rooms."
276,NFLX.OQ,"Netflix, Inc. is a provider of subscription streaming entertainment service. The Company has paid streaming memberships in over 190 countries and it allows members to watch a variety of television (TV) series, documentaries and feature films across a variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any Internet-connected screen. Members can play, pause and resume watching, without commercials. It offers a variety of streaming membership plans, the price of which varies by country and the features of the plan. Members can watch content from Netflix through any Internet-connected device, including televisions (TVs), digital video players, television set-top boxes and mobile devices. The Company acquires, licenses and produces content, including original programing."
277,RF.N,"Regions Financial Corporation is a financial holding company. The Company provides traditional commercial, retail and mortgage banking services, as well as other financial services in the fields of asset management, wealth management, securities brokerage, trust services, merger and acquisition advisory services, and other specialty financing. The Company's business segments include Corporate Bank, Consumer Bank, and Wealth Management. The Corporate Bank segment includes commercial and industrial, commercial real estate and investor real estate lending. It also includes equipment lease financing, and capital markets activities. The Consumer Bank segment includes consumer banking products and services related to residential first mortgages, home equity lines and loans, branch small business loans, and indirect loans. The Wealth Management segment includes credit related products, trust and investment management, asset management, retirement and savings solutions, and estate planning."
278,WMT.N,"Walmart Inc is engaged in the operation of retail, wholesale and other units, as well as eCommerce, located throughout the United States, Africa, Canada, Central America, Chile, China, India and Mexico. The Company offers an assortment of merchandise and services at everyday low prices (EDLP). The Company operates through three segments: Walmart U.S., Walmart International and Sam's Club. The Walmart U.S. segment includes the Company's mass merchant concept in the United States. The Walmart International segment consists of the Company's operations outside of the United States. The Sam's Club segment includes the warehouse membership clubs in the United States. The Company operates approximately 10,500 stores, clubs and eCommerce Websites under 48 banners in 24 countries."
279,AMGN.OQ,"Amgen Inc. is a biotechnology company. The Company discovers, develops, manufactures and delivers various human therapeutics. It operates in human therapeutics segment. Its marketed products portfolio includes ENBREL, Prolia (denosumab), Neulasta (pegfilgrastim), Otezla, XGEVA, Aranesp (darbepoetin alfa), KYPROLIS, Repatha (evolocumab), Nplate (romiplostim), Vectibix (panitumumab), MVASI (bevacizumab-awwb), Parsabiv (etelcalcetide), EPOGEN (epoetin alfa), KANJINTI (trastuzumab-anns), BLINCYTO (blinatumomab), Aimovig (erenumab-aooe), EVENITY (romosozumab-aqqg), AMGEVITATM (adalimumab), Sensipar/Mimpara (cinacalcet), NEUPOGEN (filgrastim), IMLYGIC (talimogene laherparepvec), Corlanor (ivabradine) and AVSOLA (infliximab-axxq). It focuses on human therapeutics for the treatment of serious illness in the areas of inflammation, oncology/hematology, bone health, cardiovascular disease, nephrology and neuroscience."
280,KIM.N,"Kimco Realty Corporation is a self-administered real estate investment trust. The Company is specialized in shopping center acquisitions, development, management, and operation of open-air shopping centers, which are anchored generally by discounters, grocery stores, and service-oriented tenants. The Company has interests in approximately 420 United States shopping centers and mixed-use assets comprising of over 73.6 million square feet of gross leasable area (GLA)."
281,PXD.N,"Pioneer Natural Resources Company (Pioneer) is an oil and gas exploration and production company. The Company explores for, develops and produces oil, natural gas liquids (NGLs) and gas within the United States, with operations primarily in the Permian Basin in West Texas.The Company conducts exploitation and exploration activities in the Spraberry/Wolfcamp field of the Permian Basin. The oil produced from the Permian Basin is West Texas Intermediate Sweet, and the gas produced is casinghead gas. The oil and gas are produced primarily from formations, the upper and lower Spraberry, the Jo Mill, the Dean, the Wolfcamp, the Strawn and the Atoka."
282,DG.N,"Dollar General Corporation is a discount retailer. It offers merchandise, including consumable items, seasonal items, home products and apparel. Its merchandise includes brands from manufacturers, as well as its own private brand selections with prices at discounts to brands. Its consumables category includes paper and cleaning products, packaged food, perishables, snacks, health and beauty, pet, and tobacco products. Its seasonal products include holiday items, toys, batteries, small electronics, greeting cards, stationery, prepaid phones and accessories, gardening supplies, hardware, automotive and home office supplies. Its home products include kitchen supplies, cookware, small appliances, light bulbs, storage containers, frames, candles, craft supplies and kitchen, bed and bath soft goods. Its apparel products include casual everyday apparel for infants, toddlers, girls, boys, women and men, as well as socks, underwear, disposable diapers, shoes and accessories."
283,XRAY.OQ,"DENTSPLY SIRONA Inc. is a manufacturer of professional dental products and technologies. The Company develops, manufactures and markets solutions, including dental equipment and dental consumable products. The Company operates in two operating segments: Technologies & Equipment, and Consumables. The Technologies & Equipment segment is engaged in designing, manufacturing, sales and distribution of the Company's Dental Technology and Equipment Products and Healthcare Consumable Products. Its products include dental implants, CAD/CAM systems, orthodontic clear aligner products, imaging systems, treatment centers, instruments, as well as consumable medical device products. The Consumables segment is engaged in designing, manufacturing, sales and distribution of the Company's Dental Consumable Products, which include preventive, restorative, endodontic and dental laboratory products. It also offers treatment planning and a clear aligner solution delivered directly to a consumer's home."
284,EQR.N,"Equity Residential is a real estate investment trust. The Company is engaged in the acquisition, development, and management of multifamily residential properties, which includes rental and leasing of apartment units to residents. It owns and operates rental apartment properties with a portfolio primarily located in urban and suburban communities in and around Boston, New York, Washington, D.C., Southern California (including Los Angeles, Orange County and San Diego), San Francisco, Seattle and Denver. The Company owns approximately 303 properties located in nine states and the District of Columbia consisting of approximately 78,107 apartment units."
285,URI.N,"United Rentals, Inc. is a holding company that is engaged in the equipment rental business. The Company rents equipment to a varied customer base that includes construction and industrial companies, manufacturers, utilities, municipalities, homeowners, and government entities in the United States, Canada, and Europe. The Company’s segments include general rentals and trench, power and fluid solutions. The general rentals segment includes the rental of general construction and industrial equipment, and material handling equipment, aerial work platforms, such as boom lifts and scissor lifts, and general tools and light equipment, such as pressure washers, water pumps, and power tools. The trench, power and fluid solutions segment includes the rental of specialty construction products such as trench safety equipment, including trench shields, aluminum hydraulic shoring systems, slide rails, crossing plates, construction lasers, and line testing equipment for underground work."
286,TDG.N,"TransDigm Group Incorporated is a designer, producer and supplier of engineered aircraft components for use on commercial and military aircraft in service. The Company operates through three segments: Power & Control, Airframe and Non-aviation. The Power & Control segment includes operations that primarily develop, produce and market systems and components that provide power to or control power of the aircraft utilizing electronic, fluid, power and mechanical motion control technologies. The Airframe segment includes operations that primarily develop, produce and market systems and components that are used in non-power airframe applications utilizing airframe and cabin structure technologies. The Non-aviation segment includes operations that primarily develop, produce and market products for non-aviation markets. Its product offerings include mechanical/electro-mechanical actuators and controls, hydraulic actuators and fuel valves, and seat belts and safety restraints."
287,CNC.N,"Centene Corporation is a multi-national healthcare company. The Company provides services to government-sponsored and commercial healthcare programs, focusing on under-insured and uninsured individuals. It also provides education and outreach programs to inform and assist members in accessing appropriate healthcare services. It operates through two segments: Managed Care and Specialty Services. The Managed Care segment provides health plan coverage to individuals through government subsidized and commercial programs. Its Specialty Services segment includes companies offering diversified healthcare services and products to its Managed Care segment and other external customers. It provides a range of healthcare products and services, primarily through Medicaid, Medicare and commercial products."
288,NKE.N,"NIKE, Inc. is engaged in the designing, marketing and distributing of athletic footwear, apparel, equipment and accessories for sports and fitness activities. The Company's operating segments include North America, Europe, Middle East & Africa (EMEA), Greater China, and Asia Pacific & Latin America (APLA). It focuses its NIKE Brand product offerings in categories such as Running, NIKE Basketball, the Jordan Brand, Football (Soccer), Training and Sportswear. It also markets products designed for kids, as well as for other athletic and recreational uses such as American football, baseball, cricket, golf, lacrosse, skateboarding, tennis, volleyball, walking, wrestling and other outdoor activities. It sells a line of performance equipment and accessories under the NIKE Brand name, including bags, socks, sport balls, eyewear, timepieces, digital devices, bats, gloves, protective equipment and other equipment designed for sports activities."
289,AES.N,"The AES Corporation is a holding company. The Company, through its subsidiaries and affiliates, operates a diversified portfolio of electricity generation and distribution businesses. The Company is organized into four market-oriented strategic business units (SBUs): US and Utilities (United States, Puerto Rico and El Salvador); South America (Chile, Colombia, Argentina and Brazil); MCAC (Mexico, Central America and the Caribbean); and Eurasia (Europe and Asia). It has two lines of business: generation and utilities. The generation business owns and/or operates power plants to generate and sell power to customers, such as utilities, industrial users, and other intermediaries. Its utilities business owns and/or operates utilities to generate or purchase, distribute, transmit and sell electricity to customers in the residential, commercial, industrial and governmental sectors within a defined service area."
290,ANTM.N,"Anthem, Inc. is a health benefits company. The Company operates through four segments: Commercial & Specialty Business, Government Business, IngenioRx and Other. It offers a spectrum of network-based managed care plans to large and small employer, individual, Medicaid and Medicare markets. Its managed care plans include preferred provider organizations; health maintenance organizations; point-of-service plans; indemnity plans and other hybrid plans, including consumer-driven health plans; and hospital only and limited benefit products. It also provides an array of managed care services to self-funded customers, including claims processing, underwriting, stop loss insurance, actuarial services, provider network access, medical cost management, disease management, wellness programs and other administrative services. It provides an array of specialty and other insurance products and services, such as dental, vision, life and disability insurance benefits and radiology benefit management."
291,GWW.N,"W.W. Grainger, Inc. is a business-to-business distributor of maintenance, repair and operating (MRO) products and services with operations primarily in North America, Japan and Europe. The Company's MRO product offering is grouped under several broad categories, including material-handling equipment, safety and security supplies, lighting and electrical products, power and hand tools, pumps and plumbing supplies, cleaning and maintenance supplies and metalworking tools. The Company's business segments include High-Touch Solutions North America (N.A.) and Endless Assortment. The High-Touch Solutions N.A. segment includes the Grainger-branded businesses in the United States, Canada, Mexico and Puerto Rico. The Endless Assortment segment includes the Company’s Zoro Tools, Inc. (Zoro) businesses in the United States and United Kingdom, and MonotaRO Co., Ltd. (MonotaRO), which operates in Japan."
292,K.N,"Kellogg Company is a manufacturer and marketer of ready-to-eat cereal and convenience foods. The Company's principal products are snacks, such as crackers, savory snacks, toaster pastries, cereal bars, granola bars and bites; and convenience foods, such as, ready-to-eat cereals, frozen waffles, veggie foods and noodles. Its segments include North America, which includes the United States businesses and Canada; Europe, which consists principally of European countries; Latin America, which consists of Central and South America and includes Mexico; and Asia Middle East Africa (AMEA), which consists of Africa, Middle East, Australia and other Asian and Pacific markets. The Company's snacks brands are marketed under brands such as Kellogg’s, Cheez-It, Pringles, Austin, Parati, and RXBAR. Its cereals and cereal bars are generally marketed under the Kellogg’s name, with some under the Kashi and Bear Naked brands. Its frozen foods are marketed under the Eggo and Morningstar Farms brands."
