,Instrument,Business Description
116,3659.T,"NEXON Co., Ltd. is a Japan-based company mainly engaged in the production, development and delivery of online games. The Company operates in two business division. The Personal Computer (PC) Online Game division is engaged in the production, development and delivery of online games for Japan, China and Korea areas, provision of consulting services related to the billing and membership system building, business strategy, game operation, marketing for distributors located in China, the in-game advertising business, as well as the production and sale of in-game popular characters. The Mobile division is engaged in the production, development and delivery of games for mobile phones, personal digital assistances (PDAs), smart phones and other mobile devices."
117,5333.T,"NGK INSULATORS, LTD. is a Japan-based company engaged in the power related business, ceramics, electronics and process technology business. The Company has four business segments. The Electric Power Related segment is engaged in the manufacture and sale of power insulators and overhead wire fittings, power transmission, transformation and distribution equipment, insulator cleaning equipment, sodium and sulfur batteries. The Ceramics segment is engaged in the manufacture and sale of ceramics products for automotive and general industry. The Electronics segment is engaged in the manufacture and sale of rolled beryllium products, products for electronics industry, and mold products. The Process Technology segment is engaged in the manufacture and sale of corrosion resistant equipment, membrane separation equipment, combustion equipment and refractories, and radioactive waste treatment equipment. The Company is also engaged in the insurance agency and golf courses operation business."
118,2282.T,"NH Foods Ltd. is a Japan-based company mainly engaged in the meat processing business. The Company operates in four business segments. The Processing segment produces and sells hams, sausages and other processed food. The Meat segment is engaged in the breeding of pigs, cattle and broilers, as well as the processing and sale of meat products. The Associated Company segment is engaged in the production and sale of dairy products and aquatic products. The Overseas segment is mainly engaged in the management of overseas subsidiaries, as well as the manufacture and sale of processed food, meat and aquatic products."
119,2871.T,"NICHIREI CORPORATION is a Japan-based company engaged in processed food business, fishery business, livestock business, low-temperature logistics business, real estate business and other businesses. The Company operates in five business segments. Processed Food segment is engaged in the manufacture, process and sale of frozen food, processed agriculture products and others. Marin Products segment is engaged in the process and trading of seafood products. Animal Husbandry segment is engaged in process and sale of poultry, breeds, as well as the sale of chicken for meat. Low-temperature Logistics segment is engaged in the third-party logistics business, the provision of storage, inventory control and others. Real Estate segment is engaged in the leasing of office buildings and parking lots. The Company is also involved in the bioscience business, the personnel salary related business services, as well as the business related to greening management and cleaning services."
120,7731.T,"NIKON CORPORATION is mainly engaged in the manufacture and sale of image and video equipment. The Company operates in three business segments. The Precision Equipment segment offers semiconductor exposure apparatus and flat panel display (FPD) exposure apparatus products and services. The Video segment provides video related and its peripheral area products and services, such as interchangeable lens type digital cameras, compact digital cameras and interchangeable lenses. The Healthcare segment is engaged in the sale of products in the bioscience and ophthalmic diagnostic fields such as biological microscopes, cell culture observation devices, and ultra-wide-angle scanning laser ophthalmoscopes. Industrial equipment and other business is engaged in the sale of industrial equipment business related products, glass-related products such as FPD photomask substrates and products related to custom products business that handle custom equipment. The Company also provides related services."
121,7974.T,"Nintendo Co., Ltd. is mainly engaged in the development, manufacture and sale of entertainment products in home entertainment field. The Company's main products include game machines such as portable and console game machines and software, as well as trump and Carta (Japanese-style playing cards). The console game machines are hardware and software for mobile games and home console games, developed by the Company and its affiliates, manufactured mainly by the Company, and sold mainly by the affiliates overseas."
122,9062.T,"NIPPON EXPRESS CO., LTD. is mainly engaged in the transportation business. The Company operates in eight business segments. The Logistics business includes Japan segment, The Americas segment, Europe segment, East Asia segment and South Asia & Oceania segment, it conducts cargo transportation, railway transportation, air transportation, sea transportation, port transportation and warehousing business in Japan and overseas. The Security Transportation segment conducts security business and freight car transportation business. The Heavy Goods Construction segment conducts setting, construction, installation and carry of heavy goods. The Logistics Supporting segment conducts sales of various products, leasing, maintenance of vehicles, insurance agency business, real estate business, research business, logistics finance business, car driving training business and worker dispatching business."
123,5703.T,"Nippon Light Metal Holdings Company, Ltd. is a Japan-based company mainly engaged in the manufacture and sale of alumina and chemical products, board and extrusion products, processed products, foil and powder product. The Company has four business segments. The Aluminum, Chemicals and Metals segment is engaged in the provision of alumina, aluminum hydroxide, various chemicals, aluminum bullions, aluminum alloys and others. The Board and Extrusion Products segment is engaged in the provision of aluminum sheets and aluminum extrusion products. The Processed Products and Related Business segment is engaged in the provision of processed aluminum products, including electronic materials, industrial components, landscape related products, panels for freezers and refrigerators, transportation related products, and carbon products, as well as the information processing and insurance agency services. The Foil and Powder Products segment is engaged in the provision of foil and powder products."
124,3863.T,"Nippon Paper Industries Co., Ltd. is a Japan-based company mainly engaged in the manufacture and sale of paper products, as well as the energy business, and the construction materials and civil engineering business. The Company has four business segments. The Paper and Paperboard segment is engaged in the manufacture and sale of western paper, paperboard, thermal paper, pulp and papermaking raw materials. The Lifestyle Related segment is engaged in the manufacture and sale of household paper, container base paper, processed paper products, cardboard and chemical products. The Energy segment is engaged in the operation of power generation facilities, as well as the provision and sale of electricity. The Lumber, Construction Materials and Civil Engineering Related segment is engaged in the purchase and sale of lumber, the manufacture, purchase and sale of construction materials, and the civil engineering business. The Company is also engaged in the logistics and leisure business."
125,5202.T,"Nippon Sheet Glass Company, Limited is mainly engaged in the manufacture and sale of glass products. The Company operates in four business segments. The Construction Glass segment provides sheet glass for construction material market and processed glass for interior and exterior uses. The Automobile Glass segment offers glass products for new automobile assembly and repair uses. The Functional Glass segment offers thin sheet glass for small displays, printer lens and optical components, as well as glass fiber products, such as battery separators and engine timing belt materials. The Other segment is involved in corporate management and other small businesses."
126,5401.T,"Nippon Steel Corp is a Japan-based company mainly engaged in the steel manufacturing business, engineering business, chemical & material business and system solution business. The Company operates through four business segments. The Steel Manufacturing segment is engaged in the manufacture and sale of steel bars, steel plates, steel pipes, special steels, steel secondary products and other steel products. The Engineering segment is engaged in the production and sale of industrial equipment and steel structures, the contract of construction work, the processing and recycling of waste, as well as the provision of electricity, gas and heat. The Chemical and Materials segment is engaged in the manufacture and sale of coal chemical products, petrochemical products, electronic materials, carbon fibers, composites and other products. The System Solution segment is engaged in the provision of computer system related engineering consulting services and outsourcing services."
127,1332.T,"NIPPON SUISAN KAISHA, LTD. is a Japan-based company mainly engaged in the marine and food products business. The Company operates in four segments. The Marine Products segment is engaged in the fishing, aquaculture, processing and sale of marine products. The Food segment is engaged in the manufacture and sale of frozen food products, common temperature food products and other processed food products. The Fine segment is engaged in the manufacture and sale of diagnostic agents, generic pharmaceuticals, pharmaceutical raw materials and health food products. The Logistics segment is engaged in the cold storage of marine products, as well as the transportation of refrigerated cargos. The Company is also engaged in the construction and repair of ships, as well as the marine transportation and engineering business. The Company operates mainly in Japan, North America, South America, Asia, and Europe."
128,9101.T,"Nippon Yusen KK is a Japan-based company mainly engaged in the transportation business. The Company operates in six business segments. The Liner segment is engaged in oceangoing cargo shipping business, transportation agency business, container terminal, port transportation business and tugboat business. The Air Freight segment is engaged in air freight services. Logistics segment is engaged in the warehouse and freight businesses, and the provision of marine, land and air transportation integrated logistics network services. Irregular Specialized Liner segment provides oceangoing cargo shipping and transportation agency services. Real Estate segment leases, manages and sells real estate. The Others segment sells equipment and machinery, and petroleum products, as well as provides information processing services, operates passenger vessel business and others."
129,5214.T,"Nippon Electric Glass Co., Ltd. is a glass manufacturer. The Company is engaged in the manufacture and sale of glass for electronic and information use and glass manufacturing machineries. In the field of electronics and information, the Company manufactures and sells glass for thin panel displays, special glass for chemical strengthening, glass related to light, glass for electronic devices, and glass for solar cells. In functional materials and other fields, the Company manufactures and sells glass fiber, architectural glass, heat-resistant glass, lighting glass, medical glass, thermos glass and glass manufacturing machineries."
130,7201.T,"NISSAN MOTOR CO.,LTD. is a Japan-based company mainly engaged in the manufacture and sale of automobiles and parts, as well as the provision of sales financial services. The Company operates through two business segments. The Automotive segment is engaged in the manufacture and sale of electric vehicles, compact cars, light cars, minivans, commercial vehicles, trucks, micro buses and other automobiles, as well as related parts. The Sales Finance segment is engaged in the sales finance business and the leasing business to support sales activities of automobile business."
131,4021.T,"Nissan Chemical Corp is a Japan-based company mainly engaged in the agricultural chemicals business, functional materials business and wholesale business. The Company operates through six business segments. The Agricultural Chemicals segment provides pesticides such as herbicides, insecticides, fungicides, insecticides, plant growth regulators, as well as veterinary drug substance. The Functional Materials segment provides display materials, semiconductor materials and inorganic colloid. The Wholesales segment is involved in the wholesale of chemical products. The Chemicals segment offers basic chemicals, including melamine, sulfuric acid, nitric acid and ammonia; fine chemicals, including special epoxy, flame retardant and disinfectant. The Pharmaceutical segment provides drug substance for hypercholesterolemia. The Other segments is engaged in the provision of fertilizer, and the landscaping, transportation, plant engineering business."
132,2002.T,"Nisshin Seifun Group Inc is a Japan-based company mainly engaged in the flour milling business, food business, and prepared meals and prepared foods business. The Company operates through three business segments. Flour Milling segment manufactures wheat flour and bran (secondary products) and sells them through distributors. It also sells frozen foods and their raw materials, manages restaurants, and sells packaging materials. The Food Business segment manufactures and sells premixes, pasta, pasta sauces, frozen foods, health foods and pharmaceuticals. Prepared Dishes and Other Prepared Foods segment manufactures and sells cooked noodles, bento boxes, prepared foods, and other cooked foods. The Company is also involved in the manufacture and sale of pet foods, the design, construction and supervision of manufacturing equipment, the manufacture and sale of formed filters, the manufacture and sale of mixed feed, as well as the automobile transportation of cargo and warehousing business."
133,6988.T,"NITTO DENKO CORPORATION is a Japan-based company mainly engaged in the industrial tape business, the optronics business and the life science business. The Company operates in three business segments. The Industrial Tapes segment is engaged in the manufacture and sale of basic functional materials such as bonding materials and protective materials, as well as automotive materials. The Optronics segment is engaged in the manufacture and sale of information functional materials, printed circuits and process materials. The Life Science segment is engaged in the manufacture and sale of medical related materials. The Company is also engaged in the manufacture and sale of polymer separation membranes and other products."
134,8604.T,"Nomura Holdings, Inc. is a Japan-based company mainly engaged in the securities, investment and other financial business to individuals, corporations, financial institutions and governments across the world. The Company has three business segments. The Sales segment is engaged in the provision of investment consultation services to individual clients in Japan. The Asset Management segment is engaged in the development and management of investment trusts, and the provision of investment advisory services. The Wholesale segment is engaged in the sale and trading of bonds, equity securities, derivatives and foreign exchange, as well as the provision of investment banking services, such as the bonds and securities underwriting business, merger and acquisition (M & A) business and financial advisory services. The Company is also engaged in the merchant banking business. The Company operates within the domestic market and to overseas markets, including the Americas, Europe, Asia and Oceania."
135,6471.T,"NSK Ltd. is a Japan-based company engaged in the manufacture and sale of bearings, automobile-related products and precision machinery products. The Company operates in two business segments. Industrial Machinery segment manufactures and sells bearings for general industries and precision equipment related products. Automotive segment manufactures and sells bearings, steering and automatic transmission parts for automobiles and auto parts manufacturers. The Company’s main products include ball bearings, hub unit bearings, tapered roller bearings, ball screws, linear guides, steering and electric power steering. The Company is also involved in the manufacture and sale of steel balls and the manufacture of machinery and equipment."
136,6472.T,"NTN CORPORATION is a Japan-based company mainly engaged in the manufacture and sale of axle bearings, constant-velocity joints and precision equipment for automobile, industrial machinery and repair commercial markets. The Company operates through four geographic segments, including Japan, the United States, Europe, Asia and others. The Company is engaged in the production of bearings, ball screws and other mechanical components, as well as gears, motors, sensors and other peripheral components."
137,9432.T,"Nippon Telegraph And Telephone Corp is a provider of fixed and mobile voice related services, regional communications services, long distance and international communications business, data communications business and other business. The Company operates in five segments. Mobile Communications segment conducts mobile voice related services and sale of telecommunications equipment. Regional Communications segment provides fixed voice related services and other services. Long Distance and International Communications segment comprises fixed voice related services and international communications services, solution and other services. Data Communications segment comprises system integration services and network system service. Other segment comprises real estate rentals, financial business, systems development and other services related to research and development."
138,9613.T,"NTT DATA CORPORATION is a Japan-based company mainly engaged in the provision of information technology (IT) services. The Company has five business segments. The Public and Social Infrastructure segment is engaged in the provision of IT services for social infrastructures such as government, medical, communication, electric power and other institutions. The Finance segment is engaged in the provision of IT services for financial institutions. The Corporation and Solution segment is engaged in the provision of IT services for manufacturing, distribution and service industries, as well as the provision of payment services and platform solutions. The North America segment and the Europe, Middle East, Africa (EMEA) and Latin America segment is engaged in the provision of IT services considering market characteristics in North America, EMEA and Latin America. The Company is also engaged in the China and Asia Pacific (APAC) regional business, as well as the function support business."
139,1802.T,"OBAYASHI CORPORATION is a Japan-based company mainly engaged in the construction and real estate business. The Company has five business segments. The Domestic Construction segment is engaged in the construction work, interior work and equipment work in Japan, the sale and leasing of construction materials, and the building management business. The Overseas Construction segment is engaged in the construction work and related business in North America and Southeast Asia. The Domestic Civil Engineering segment and the Oversea Civil Engineering segment are engaged in the civil engineering work and related business in Japan, North America and Southeast Asia. The Real Estate segment is engaged in the sale and rental of real estate, and the development of land. The Company is also engaged in the private finance initiative (PFI) business, renewable energy business, information and communication technology (ICT) related business, financial business, and the golf courses operation business."
140,9007.T,"Odakyu Electric Railway Co., Ltd. is mainly engaged in the transportation, distribution and real estate business. The Company operates in three business segments. The Transportation segment is engaged in the railway, automobile transportation, taxi, sea route, cableway and ropeway businesses. The Distribution segment operates department stores and other stores. The Real Estate segment is engaged in the sale and leasing of real estate. The Others segment is involved in the operation of hotels, restaurants and golf courses, the travel agency, insurance agency, advertisement agency and accounting agency businesses, gardening and landscaping, the maintenance of railway, as well as the management and maintenance of buildings."
141,3861.T,"Oji Holdings Corporation is a Japan-based holding company engaged in the manufacture and sale of paper. The Company operates in four business segments. The Life Industrial Material segment provides containerboard, corrugated board processing services, white paperboard, packaging paper, paper containers, as well as household related products and disposable diapers. The Functional Material segment provides special paper, thermal paper, adhere and film businesses, among others. The Resource Environment Business segment provides wood, pulp and energy-related products. The Printing Information Media segment provides paper for newspaper uses, as well as paper for printing, publishing and information uses. The Company is also involved in real estate business, engineering, commercial business and logistics business."
142,6703.T,"Oki Electric Industry Company, Limited is a Japan-based company mainly engaged in the provision of information systems. The Company operates in four business segments. The Information Communication segment is engaged in the provision of transportation infrastructure systems, disaster prevention related systems, defense related systems, communication equipment for communication carriers and other products. The Mechatronics segment is engaged in the provision of automatic teller machine (ATM), cash processing equipment, check-in equipment and other products. The Printer segment is engaged in the manufacture and sale of color light emitting diode (LED) printers, monochrome LED printers, dot impact printers and other products. The Electronic Manufacturing Service (EMS) segment is engaged in the provision of design and production services and printed wiring boards. The Company is also engaged in the transportation and management of products and the provision of related services."
143,6103.T,"OKUMA Corporation is a Japan-based company mainly engaged in the manufacture and sale of machine tools. The Company operates through Japan, America, Europe and Asia-Pacific segment. The Company is engaged in the manufacture, sale of machine tools and maintenance parts, as well as the provision of after services. The main products include numerical control (NC) lathes, machining centers, multi-tasking machines, NC grinders and other NC machine tools, NC equipment, factory automation (FA) products, servo motors and other general machines."
144,7733.T,"Olympus Corp is a Japan-based company mainly engaged in the manufacture and sale of endoscopes, therapeutic equipment, science, video and other products. The Company operates in five business segments. The Endoscopy segment provides gastrointestinal endoscopy, surgical endoscopy, endoscopy systems and repair services. The Therapeutic Equipment segment provides endoscopic treatment tools, energy devices, urology, gynecology and otolaryngology products. The Scientific segment provides biological microscope, industrial microscope, industrial endoscope and non-destructive inspection equipment. The Imaging segment provides digital cameras and recording machines. The Others segment is engaged in the manufacture and sale of biomaterials. The Company is also engaged in the financial investment business."
145,6645.T,"OMRON Corporation is a Japan-based company mainly engaged in the manufacture and sale of electrical equipment. The Company has five business segments. The Industrial Automation Business (IAB) segment is engaged in the provision of programmable controllers, sensors and other control equipment. The Electronic & Mechanical Components Business (EMC) segment is engaged in the provision of relays, switches, connectors and other electronic components. The Automotive Electronic Components Business (AEC) segment is engaged in the provision of body electrical control controllers and other automotive related products. The Social Systems Solution & Service Business (SSB) segment is engaged in the provision of station service systems, traffic management systems. The Healthcare Business (HCB) segment is engaged in the provision of nebulizers, electrocardiographs and other healthcare related products. The Company is also engaged in the provision of provide solar power conditioners and other products."
146,9532.T,"OSAKA GAS CO., LTD. is a Japan-based company mainly engaged in the energy and gas business. The Company has four business segments. The Domestic Energy and Gas segment is engaged in the production, provision and sale of gas, the sale, maintenance and inspection of gas and housing equipment, the construction of gas piping works and energy equipment, the sale of liquefied natural gas (LNG) and liquefied petroleum gas (LPG), and the leasing, insurance and call center business. The Domestic Energy and Power segment is engaged in the provision and sale of electricity. The Overseas Energy segment is engaged in the development and investment of natural gas and oil, the provision of energy, and the leasing of LNG transport tankers. The Life & Business Solutions segment is engaged in the development, leasing, management and sale of real estate, the software and information business, the production and sale of fine materials, carbon materials and others, and the operation of sports facilities."
147,4578.T,"Otsuka Holdings Co., Ltd. is a Japan-based company mainly engaged in the medical and nutraceuticals related business and other businesses. The Company operates through four business segments. The Medical-related segment is engaged in the sale of ethical drugs, and the research development and export of therapeutic drugs. The Nutraceuticals-related segment is engaged in the manufacture, purchase and sale of nutraceuticals-related products, such as functional food and dietary supplements. The Consumer-related segment is engaged in the manufacture and sale of consumer products and mineral water. The Others segment is engaged in the manufacture and sale of chemical products, the manufacture, sale and import of measuring equipment, and the manufacture of synthetic resin molding products."
148,5541.T,"Pacific Metals Co., Ltd. is a Japan-based company mainly engaged in the manufacture and sale of ferronickel, and the electric power generation business. The Company operates through two business segments. The Nickel segment is engaged in the purchase and refine of nickel ore, the main raw material for ferronickel products, as well as the manufacture and sale of ferronickel products and high-carbon ferronickel products. The Electric Power Generation segment is engaged in the generation of electric power. The Company is also engaged in the manufacture and sale of gas products used in the manufacturing processes, the purchase and sale of forged steel products and various industrial equipment, the waste recycling business, and the real estate business."
149,6752.T,"Panasonic Corp is a comprehensive manufacturer of electronic products. The company operates through five main segments. The Home Appliances segments is engaged in the development, manufacture, and sale of room air conditioners, large air conditioners, televisions, digital cameras, video equipment, audio equipment, and fixed-line telephones. Living Solutions segment is engaged in the development, manufacture, and sale of lighting fixtures, lamps, wiring devices, and solar power generation systems. The Connected Solutions segment is engaged in the development, manufacture, and sale of air purifiers, bicycles, and care products. The Automotive segment is engaged in the development, manufacture and sale of car navigation systems, car audio and video equipment. The Industrial Solutions segment is development, manufacture and sale of control equipment, motors, factory automation equipment, electronic materials."
150,4755.T,"Rakuten Group Inc is a Japan-based company principally engaged in the integrated Internet service business. The Company operates through three business segments. The Internet Service segment is mainly engaged in the operation of Internet shopping mall Website Rakuten Market and other electronic commerce (EC) Websites, online cashback Websites, travel reservation Websites, portal Websites. The segment is also involved in the sale of advertisements on these Websites, as well as the operation of professional sports facilities. The FinTech segment is engaged in the provision of banking and securities services via the Internet, credit cards related services, life insurance services, insurance services and electronic money services. The Mobile segment is engaged in the provision of communication services and messaging services, as well as operation of digital content Websites. The Company also operates marketing support busines, Rakuten delivery business and real-time takeout business."
151,6098.T,"Recruit Holdings Co., Ltd. is a Japan-based holding company engaged in the provision of recruitment advertising, sales promotion and staffing services. The Company operates in three business segments. The Human Resources (HR) Technology segment consists of the online job information specialized search Website Indeed, the online job advertisement and corporate information Website Glassdoor and supports the user's job search and recruitment activities. The Media & Solutions segment consists of sales promotion area and human resources area. In the sales promotion area, the Company provides services and improve management and business efficiency in the housing, marriage, travel, food and drink, as well as beauty fields. In the area of human resources, the Company provides services that support user job search activities and client recruiting activities using the Company's media. The Staffing segment consists of the domestic dispatching area and the overseas dispatching area."
152,8308.T,"Resona Holdings, Inc. is a Japan-based company mainly engaged in the provision of financial service. The Company operates in four business segments. The Individual segment focuses on the provision of consulting service related to personal loans, asset management and asset succession. The Corporate segment focuses on loans for corporate, asset management utilizing trust, real estate business, corporate pension, business succession, and support of business growth. The Market segment is engaged in the procurement and operation of funds, foreign exchange, bonds and derivatives through financial markets. The Kansai Mirai Financial Group segment engages in banking business, including deposit business and lending business in the Kansai region."
153,7752.T,"RICOH COMPANY,LTD. is engaged in development, production and sale of office printers, commercial printers and other devices. The Company operates in six business segments. The Office Printing segment provides maintenance services and related consumables for multifunction devices, copiers, printers, and other devices. The Office Service segment provides personal computers, servers, network-related equipment, related services and support. The Commercial Printing segment provides customers with products and services related to digital printing. The Industrial Printing segment is engaged in manufacture and sale of inkjet heads, imaging systems, industrial printers, and others. The Thermal segment is engaged in manufacture and sale of thermal paper and thermal transfer ribbons. The Others segment is engaged in providing industrial optical parts modules, electrical equipment units and digital cameras."
154,2501.T,"SAPPORO HOLDINGS LIMITED is a Japan-based company mainly engaged in the liquor business, the food and beverages business, the restaurants business and the real estate business. The Company operates in five segments. The Domestic Liquor segment is engaged in the manufacture and sale of beer, low-malt beer, wine and other alcoholic beverages in domestic market. The Overseas segment is engaged in the manufacture and sale of alcoholic beverages and soft drinks in overseas markets. The Food and Beverage segment is engaged in the manufacture and sale of drinking water and food products. The Restaurants segment is engaged in the operation of various restaurants. The Real Estate segment is engaged in the real estate leasing business. The Company is also engaged in the manufacture and sale of food."
155,7735.T,"SCREEN Holdings Co.,Ltd. is a Japan-based company mainly engaged in the manufacture and sale of semiconductor manufacturing equipment. The Company has four business segments. The Semiconductor Manufacturing Equipment (SE) segment is engaged in the development, manufacture, sale and maintenance of semiconductor manufacturing equipment. The Graphics and Arts Equipment (GA) segment is engaged in the development, manufacture, sale and maintenance of printing related equipment. The Display Manufacturing Equipment and Film Forming Equipment (FT) segment is engaged in the development, manufacture, sale and maintenance of display manufacturing equipment and film forming equipment. The Printed Circuit Board related Equipment (PE) segment is engaged in the development, manufacture, sale and maintenance of printed circuit board related equipment. The Company is also engaged in the provision of life science equipment, in-vehicle component inspection equipment, software and printed products."
156,9735.T,"SECOM CO., LTD. is a Japan-based company mainly engaged in the provision of security services. The Company has six business segments. The Security Service segment is engaged in the provision of comprehensive security services for business offices and homes. The Disaster Prevention segment is engaged in the provision of disaster prevention systems such as automatic fire alarm equipment and fire extinguishing equipment. The Medical Service segment is engaged in the provision of home medical services, and the sale of medical devices. The Insurance segment is engaged in the development and sale of insurance products. The Geographical Information Service segment is engaged in the provision of geospatial information services. The Business Process Outsourcing (BPO) and Information and Communications Technology (ICT) segment is engaged in the provision of information security services, BPO services and other services. The Company is also engaged in the real estate business."
157,6724.T,"SEIKO EPSON CORPORATION is a Japan-based company engaged in the printing solutions business, visual communication business, as well as wearable and industrial products business. The Company has three business segments. The Printing Solutions segment is engaged in the provision of printer products such as inkjet printers, page printers and color image scanners, as well as professional printing products such as industrial inkjet printers and label printers. The Visual Communication segment is engaged in the provision of liquid crystal projectors, high temperature polysilicon thin-film-transistor (TFT) liquid crystal panels and smart glasses. The Wearable and Industrial Products segment is engaged in the provision of wearable devices such as watches and sensing devices, robotics solutions products such as industrial robots and integrated circuit (IC) handlers, as well as microdevices such as crystal devices and semiconductors. The Company is also engaged in the group services business."
158,1928.T,"Sekisui House Ltd is a Japan-based company engaged in the design, construction and contracting of industrialized housing and related business. It operates through eight business segments. The Real Estate Fee segment performs subleasing, management, operation and brokerage of real estate. The Rental Housing segment designs, constructs and contracts rental housing and medical and nursing facilities. The Detached House segment designs, constructs and contracts detached houses. The International segment sells detached houses, condominiums and residential land, as well as develops and sells condominiums and commercial facilities. The Urban Redevelopment segment develops office buildings and commercial facilities and manages and operates owned real estate. The Condominium Housing segment is engaged in the design, construction and contracting of houses. The Renovation segment expands and renovates houses. The Condominium segment sells condominiums. It also operates the exterior business."
159,3382.T,"Seven & i Holdings Co Ltd is a Japan-based company mainly engaged in the distribution business. The Company operates in seven business segments. The Domestic Convenience Store segment is engaged in the convenience store business based on direct management and franchise systems, such as the operation of 7-Eleven stores in Japan. The Overseas Convenience Store segment is engaged in the operation of convenience stores, such as 7-Eleven overseas. The Superstore segment is a retail business that provides food, daily necessities and other items necessary for daily life. The Department Store segment is engaged in the retail business. The Finance-Related segment is involved in the banking, credit card business and leasing business. The Specialty Store segment is engaged in the retail business that provides specialized and distinctive products and services. The Others segment is involved in the real estate business."
160,6753.T,"Sharp Corp is a Japan-based company mainly engaged in the manufacture and sale of telecommunications equipment, electrical equipment and components. It operates through three business segments. The 8K Ecosystem segment provides Blu-ray disc recorders, audio, display modules, in-vehicle cameras, digital multifunction machines, information displays, business projectors, point-of-sale (POS) system equipment, factory automation (FA) equipment. The Smart Life segment provides refrigerators, superheated steam ovens, microwave ovens, small cooking equipment, air conditioners, washing machines, vacuum cleaners, air purifiers, electric fans, dehumidifiers, humidifiers, electric heating equipment, plasma cluster ion generators, electronic dictionaries, calculators, telephones, network control units, solar cells, storage batteries, camera modules, sensor modules, proximity sensors. The Information and Communication Technology (ICT) segment provides mobile phones, personal computers and others."
161,1803.T,"SHIMIZU CORPORATION is a Japan-based company mainly engaged in the construction business. The Company operates in two business segments: Construction segment and Investment Development segment. The Company is involved in architecture, civil engineering, overseas construction, real estate development, engineering, life cycle valuation (LCV), and frontier business. The Company is also involved in the sale and leasing of construction materials and equipment, as well as the construction, maintenance, management of public facilities."
162,4063.T,"Shin-Etsu Chemical Co., Ltd. is a Japan-based company primarily engaged in chemical business. The Company operates in six business segments. The Poly Vinyl Chloride and Chemicals segment manufactures and sells vinyl chloride, caustic soda products, chloromethane and methanol. The Silicone segment manufactures and sells Silicone products. The Functional Chemicals segment manufactures and sells cellulose derivatives, metal silicon, poval and synthetic sex pheromone. The Semiconductor Silicon segment manufactures and sells semiconductor silicon products. The Electronic and Functional Materials segment manufactures and sells rare earth magnet, packaging materials for Light Emitting Diode (LED), photoresists, mask blanks, synthetic quartz products, liquid fluoroelastomer and pellicle. The Process, Commercial and Technology Service segment provides resin processed products, exports technology and plant and others."
163,8303.T,"Shinsei Bank, Limited is a Japan-based bank, mainly engaged in the provision of financial products and services. The Company operates in four business segments. The Corporate segment provides various financial products and services to businesses and public companies, credit trading-related financial products and services, asset backed investment, and advisory service, among others. The Financial Market segment provides financial products and services to financial companies, and foreign exchange, derivatives, equity-related and other capital market businesses, as well as alternative investment, wealth management. The Personal segment provides personal financial trading business and service, consumer loan, special credit purchase mediation, credit card, credit guarantee, financing, collection agency services and consumer financing. The Other segment is engaged in asset liability management (ALM) business and financial arrangement business."
164,4507.T,"Shionogi & Co., Ltd. is a Japan-based pharmaceutical company mainly engaged in the research, development, purchase, manufacture and sale of pharmaceuticals, as well as pharmaceutical-related businesses. The prescription drug business is engaged in the development of eight new drugs including hypercholesterolemia treatment drugs Crestor, antihypertensive drugs Ilbetan Family (Irbetan, Aimix, Iltra) and antidepressant drugs Sinbalta. The Company is engaged in the provision of information to contribute to medical care by maximizing its products. The over-the-counter (OTC) pharmaceutical business handles products tailored to customers' lifestyles. The in-vitro diagnostics business is engaged in the sale of products, as well as the provision of information on infectious diseases, cardiovascular diseases and allergic diseases. The Company mainly provides its products and services in Japan, Europe and North America markets."
165,4911.T,"Shiseido Co Ltd is a Japan-based company engaged in the manufacture and sale of cosmetics, toiletries, personal care products, barber and beauty products. The Company operates in seven business segments. Japan segment sells of cosmetics, toiletries, personal care products, beauty food and over-the-counter drugs in Japan. China segment and Asia Pacific segment manufacture and sell cosmetics, toiletries and personal care products respectively in China and Asia-Oceania region excluding Japan and China. Americas and Europe segment manufacture and sell cosmetics and toiletries respectively in the Americas, as well as Europe & the Middle East & Africa. Travel Retail segment sells cosmetics and toiletries in duty free shops around the world except Japan. Professional segment sells barber and beauty products. The Company also conducts the frontier science business of cosmetic raw materials and medical drugs, as well as the food and beverage business and personal care product sales business."
166,8355.T,"THE SHIZUOKA BANK, LTD. is a Japan-based regional bank mainly engaged in the banking, leasing and financial services business. The Bank is mainly engaged in the banking business, worker dispatching and finance related business, real estate appraisement and research business, as well as the integrated processing of foreign exchange transmission and expense collection. The Bank is also engaged in the leasing and financial instruments exchange business, management consulting business, payment collection business, computer related business, calculation contracting business, credit guarantee business, credit card business, public offering support business, small and medium sized enterprise revitalization support business, investment management business, investment trust sales business, and the acquisition of monetary claims."
167,4004.T,"Showa Denko K.K. is a Japan-based comprehensive chemical company. The Company operates in six business segments. The Petrochemical segment is engaged in the manufacture and sale of olefins, organic chemicals and synthetic resins. The Chemicals segment is engaged in the manufacture and sale of functional chemicals, industrial gases, basic chemicals and information electronics chemicals. The Electronics segment is engaged in the manufacture and sale of hard disks, compound semiconductors, rare earth magnet alloys, lithium-ion battery materials. The Inorganic Materials segment is engaged in the manufacture and sale of graphite electrodes, ceramics and fine ceramics. The Aluminum segment is engaged in the manufacture and sale of high-purity foils for condensers, cylinders for laser beam printers, extruded products, forged products, heat exchangers, beverage cans. The Others segment is engaged in the manufacture and wholesale of construction materials."
