,Instrument,Business Description
161,VUL.AX,Vulcan Energy Resources Limited is an Australia-based energy metals exploration company. The Company is engaged in developing a combined geothermal and lithium extraction project in the Upper Rhine Valley of Germany. The Company’s zero-carbon lithium extraction process uses renewable geothermal energy to power the lithium extraction process and create a renewable energy by-product.
162,MSB.AX,"Mesoblast Limited is engaged in developing allogeneic (off-the-shelf) cellular medicines for the treatment of severe and life-threatening inflammatory conditions. The Company is using its mesenchymal lineage cell technology platform to develop and commercialize allogeneic cellular medicines to treat complex inflammatory diseases. Its product candidate includes Remestemcel-L ((RYONCIL) for the treatment of steroid-refractory acute graft versus host disease (SR-aGVHD), Rexlemestrocel-L (REVASCOR) for the advanced chronic heart failure (CHF) and MPC-06-ID for the treatment of chronic low back pain caused by disc degeneration (CLBP). Its product candidate MPC-150-IM for the treatment or prevention of chronic heart failure and MPC-25-IC for the treatment or prevention of acute myocardial infarction. Its product candidate also includes MPC-300-IV for the treatment of biologic-refractory rheumatoid arthritis and diabetic nephropathy."
163,GUD.AX,"GUD Holdings Limited owns a portfolio of companies in the automotive aftermarket and water products sectors. The Company’s principal markets are Australia and New Zealand. Its segments include Automotive and Davey. The Automotive segment involves principally aftermarket parts and accessories for cars, trucks, agricultural and mining equipment, including filtration, auto electrical, gaskets, brakes, fuel pumps, engine and vehicle management devices, and other automotive products. Its automotive aftermarket brands include Ryco Filters, Wesfil, Narva, Projecta, Injectronics, Goss and Permaseal. The Davey segment consists of pumps and pressure systems for household and farm water, water transfer pumps, swimming pool products, spa bath controllers, and pumps and water purification equipment."
164,IRE.AX,"Iress Limited is an Australia-based technology company engaged in providing software, data and infrastructure for the financial services industry. Its segments include APAC, United Kingdom(UK) & Europe, Mortgages, South Africa, and North America. APAC segment provides market data, trading, compliance, order management, portfolio systems and related tools to financial markets participants in Australia, New Zealand, and Asia. UK & Europe segment provides information, trading, compliance, order management, portfolio systems and related tools to cash equity participants, and the wealth management business. Mortgages segment operates in the United Kingdom to provide mortgage origination software and associated consulting services to banks. North America Provides information, trading, compliance, order management, portfolio systems and related tools to financial markets and wealth management participants in Canada."
165,TYR.AX,"Tyro Payments Limited is an Australia-based company. It is a technology-focused and values-driven company. The Company provides tailored electronic funds transfer at point of sale (EFTPOS), business loans and banking solutions. It also offers Medicare and private health fund claiming and rebating services. The Company’s technology enables credit and debit card acquiring. The Company is focused on in-store payments through e-Commerce solutions. It provides solutions to its partners, such as loans in the form of merchant cash advances and fee-free, interest-bearing merchant transaction accounts."
166,JHX.AX,"James Hardie Industries Plc is a manufacturer of fiber cement products and systems for internal and external building construction applications. Its operating segments are North America and Europe Fiber Cement, and Asia Pacific Fiber Cement. It manufactures a range of fiber cement building materials for both internal and external use across a range of applications, including: external siding, internal walls, floors, ceilings, soffits, trim, fencing, decking and facades. In the United States and Canada, the largest application for fiber cement building products is in external siding for the residential building industry. The external siding market includes various cladding types, including fiber cement, vinyl, natural wood, hardboard, brick, stucco and stone. In the Asia Pacific region, it principally sells into the Australian, New Zealand and Philippines markets, with the residential building industry representing the principal market for fiber cement products."
167,HLS.AX,"Healius Limited is an Australia-based healthcare company. The Company operates through three segments: Pathology, Imaging and Day Hospitals. Pathology segment provides pathology services. Imaging segment offers imaging and scanning services from imaging sites, hospitals and from within the consolidated entity's medical centers. Day Hospitals segment is an operator of day hospitals and hematology or oncology services and provides services and facilities to In-Vitro Fertilization (IVF) specialists. The Company also provides facilities and support services to general practitioners, radiologists and a range of other healthcare professionals, enabling them to care their patients in partnership with the Company's pathologists, nurses and other employees."
168,XRO.AX,"Xero Limited is a software as a service company. The Company offers a cloud-based accounting software. Its segments include Australia and New Zealand (ANZ) and International. The features and tools of its software platform include accept payments, asset management, advisor tools, bank connections, bank reconciliation, business performance dashboard, contacts and smartlists, dashboard, data capture, expenses, files, GST returns, inventory, invoicing, multi-currency accounting, pay bills, payroll, project management, purchase orders, projects, quotes, reporting and search. It also offers its Xero mobile application. The features of its mobile application include manage invoices, bank reconciliation, manage contracts, monitor spending and reporting on the go. It also offers cloud-based lending platform that enables businesses to access capital through invoice financing. The Company serves various industries, such as retail, high tech, non-profit, hospitality, startups and construction."
169,WAF.AX,"West African Resources Limited is an Australia-based gold exploration company, which is focused on the acquisition, exploration and development of gold projects in West Africa. The Company is principally engaged in developing and operating its key asset, the Sanbrado Gold Project, located in Burkina Faso. The Company’s operating segments include Mining Operations and Exploration. The Sanbrado Gold project is located approximately 90 kilometers east-southeast of Ouagadougou, the capital of Burkina Faso. The Sanbrado covers an aggregate area of approximately 116 square kilometer, comprising one granted mining permit and one granted exploration license. The Sanbrado also includes several open pits, all within one to two kilometers of the plant site, and an underground mine accessed through a box-cut and portal immediately to the southwest of the M1 South open pit. Its projects also include Toega Gold Project, which is located 14 kilometers from its existing Sanbrado gold operation."
170,PRN.AX,"Perenti Global Limited is an Australia-based mining services company. The Company is engaged in surface and underground mining solutions. The Company operates through four segments: Surface Mining, Underground Mining, Investments and Group Functions. Surface Mining segment includes drilling and blasting, in-pit grade control, exploration drilling and earthmoving in Australia and Africa. Underground Mining includes underground mining services in Australia, Africa and Canada Investments segment includes a range mining supplies, products and services, including equipment hire, equipment parts and sales and mineral analysis. Group Functions segment includes treasury, accounting, human resources, information technology, business development, procurement, financing, and administration."
171,DRR.AX,"Deterra Royalties Limited is an Australia-based royalty investment company that acquires royalties from third parties and provides finance to resource companies in return for royalties. The Company is engaged in managing a portfolio of existing royalties and growth through the addition of new royalties across bulk commodities, base, and battery metals. Its portfolio of royalties includes Mining Area C (MAC), which is located in Pilbara region, West Australia; Yoongarillup/ Yalyalup Project (under two royalty agreements) located near Busselton in Western Australia; Eneabba Project located 200 kilometers north of Perth in Western Australia, Western Australia; Wonnerup Project located near Busselton in Western Australia; and St Ives Gold Project, which is located near Kambalda in Western Australia."
172,SIQ.AX,"Smartgroup Corporation Ltd is an Australia-based company, which is engaged in outsourced employee benefits and administration services, being primarily salary packaging, novated leasing, fleet management, share plan administration, payroll administration, and workforce optimization services. The Company operates through three segments: Outsourced administration (OA), Vehicle services (VS) and Software, distribution and group services (SDGS). OA segment provides outsourced salary packaging services, novated leasing, share plan administration and outsourced payroll services. VS segment provides end-to-end fleet management services. SDGS segment provides salary packaging software solutions, which include the marketing of salary packaging debit cards, distribution of vehicle insurances and workforce management software to the healthcare industry."
173,OBL.AX,"Omni Bridgeway Limited is an Australia-based dispute resolution finance company. The Company is engaged in funding and managing disputes, and international enforcement of judgments. The Company provides solutions including arbitration financing, judgement enforcement, distressed asset recovery, bankruptcy, commercial, intellectual property, investor recoveries, class/group actions, appeals, and whistleblower. Arbitration financing analyzes factors impacting claims and advises on navigating the various arbitral institutions. Judgement enforcement advises clients on how to safeguard collectability and enforcement of foreign judgments. Bankruptcy offers pre-litigation and pre-confirmation investigations, working capital, fees and credit funding and monetizing appeals. Intellectual property is designed to cover the expenses associated with Intellectual property (IP) cases."
174,CIP.AX,"Centuria Industrial REIT is an Australia-based company engaged in investment in industrial properties within Australia. The Fund's portfolio consists of industrial assets, which are located across New South Wales, Victoria, Queensland, Western Australia, Australian Capital Territory and South Australia. Its investment properties portfolio includes 2 Woolworths Way, Warnervale, New South Wales; 92-98 Cosgrove Road, Enfield, New South Wales; 29 Glendenning Road, Glendenning, New South Wales; 12 Williamson Road, Ingleburn, New South Wales; 37-51 Scrivener Street, Warwick Farm, New South Wales; 74-94 Newton Road, Wetherill Park, New South Wales; 6 Macdonald Road, Ingleburn, New South Wales; 30 Clay Place, Eastern Creek, New South Wales; 324-332 Frankston-Dandenong Road, Dandenong South, Victoria; 49 Temple Drive, Thomastown, Victoria, Bibra Lake, 2 Keon Parade, Keon Park, Victoria, and 8 Penelope Crescent, Arndell Park, New South Wales."
175,BPT.AX,"Beach Energy Limited (Beach) is an Australia-based oil and gas exploration and production company. The Company’s asset portfolio includes ownership interests in strategic oil and gas infrastructure, including the Moomba processing facility, Otway Gas Plant and BassGas, a portfolio of oil and gas assets across Australia and New Zealand including the Waitsia Gas Project and Beharra Springs in the Perth Basin. In addition to its producing assets, it has a suite of exploration permits across the onshore Cooper and Perth basins, onshore and offshore Otway Basin as well as offshore acreage in the Bonaparte, Australia and Taranaki, New Zealand basins. The Company operates through three geographical segments: South Australian and Western Australian (SAWA), Victorian and New Zealand. Beach operates primarily in one business, namely the exploration, development and production of hydrocarbons.production of hydrocarbons."
176,RMD.AX,"ResMed Inc. is a holding company. The Company is engaged in the development, manufacturing, distribution and marketing of medical devices and cloud-based software applications that diagnose, treat and manage respiratory disorders, including sleep apnea, chronic obstructive pulmonary disease (COPD), neuromuscular disease and other chronic diseases. The Company operates through two segments: Sleep and Respiratory Care segment, and the Software-as-a-Service (SaaS) segment. Sleep apnea includes obstructive sleep apnea and other respiratory disorders that occur during sleep. Its cloud-based digital health applications, along with its devices, are designed to provide connected care to improve patient outcomes. The Company's portfolio of products includes ventilation devices, diagnostic products, mask systems, headgear and other accessories, dental devices, portable oxygen concentrators (POCs) and cloud-based software informatics solutions."
177,MYX.AX,"Mayne Pharma Group Ltd is an Australia-based specialty pharmaceutical company focused on commercializing novel and generic pharmaceuticals. The Company’s segments include Generic Products (GPD), Specialty Products (SPD), Metrics Contract Services (MCS), and Mayne Pharma International (MPI). The GPD segment is engaged in the distribution of generic pharmaceutical products in the United States. GPD segment engaged in the distribution of generic pharmaceutical products in the United States. MCS segment is providing contract pharmaceutical development and manufacturing services to third party customers principally in the United States. SPD segment is distributing specialty pharmaceutical products in the United States. MPI segment manufactures and sells branded and generic pharmaceutical products globally and provisions of contract manufacturing services to third party customers within Australia."
178,NVX.AX,"Novonix Limited is an Australia-based battery materials and technology company. The Company is focused on the investment in scalability efforts to improve production capacity of anode materials, commercialization of the Company's cathode technology, as well as expanding cell assembly and testing capabilities. The Company operates through three segments: Graphite Exploration and Mining, Battery Technology, and Battery Materials. The Battery Materials segment develops and manufactures battery anode materials. The Battery Technology segment develops battery cell testing equipment, performs consulting services, and conducts research and development in battery development. Its anode materials business, PUREgraphite, has developed an environmentally friendly process to produce lower-cost graphite anode material for lithium-ion batteries in the United States."
179,GOR.AX,"Gold Road Resources Limited is engaged in mine operations through a non-operated joint venture10, sale of gold and mineral exploration. The Company segment includes Development and Production, and Exploration. Its Development and Production segment consisting of the Gruyere joint operation with Gold Fields. Its Exploration segment includes the activities on all mineral exploration, including all joint venture tenements. The Company’s projects include Gruyere Gold Mine and the Golden Highway. Its discovery includes Yamarna Belt and Yandina Project. Its Gruyere Gold Mine is located approximately 1,200 kilometers north-east of Perth in Western Australia’s north-eastern Goldfields, is a 50:50 joint venture between Gold Road and Gruyere Mining Company Pty Ltd. Its Golden Highway is located approximately 25 kilometers west of the Gruyere Gold Mine on the western side of the Yamarna Greenstone Belt. Yamarna Belt is located approximately 200 kilometres east of Laverton in Western Australia."
180,AMA.AX,"AMA Group Limited is an Australia-based company engaged in the operation and development of complementary businesses in the automotive aftercare market. The Company is focused on vehicle accident repairing and vehicle accessories market. The Company operates through two segments: Vehicle Panel Repairs, and Automotive Parts and Accessories. Vehicle Panel Repairs segment includes AMA panel and Capital Smart divisions. AMA panel specializes in conducting repairs from drivable vehicles that have sustained low-to-medium collision damage up to non-drivable vehicles that have sustained high severity collision damage. Capital Smart specializes in conducting repairs for Suncorp customers who have drivable vehicles that have sustained low-to medium collision damage. Automotive Parts and Accessories segment provides automotive parts and accessory solutions to various customer segments, including panel repair sites, wholesale and retail."
181,CUV.AX,"Clinuvel Pharmaceuticals Limited is a biopharmaceutical company. The Company is focused on developing and commercializing treatments for patients with genetic, metabolic, and life-threatening disorders, as well as healthcare solutions for the general population. The Company’s principal activity consists of commercializing and distribution in Europe and the United States of its drug candidate SCENESSE for the treatment of a rare, genetic metabolic disorder erythropoietic protoporphyria (EPP). It is also focused on developing and commercializing SCENESSE as a combination with narrowband ultraviolet B (NB-UVB) phototherapy and topical pharmaceutical formulations of melanocortin analogues for the treatment of the skin depigmentation disorder vitiligo. Its research and development of PRENUMBRA, a new liquid formulation of afamelanotide for the treatment of acute disorders and vascular anomalies."
182,DBI.AX,"Dalrymple Bay Infrastructure Limited is an Australia-based company, which through its subsidiary, the Dalrymple Bay Terminal (DBT), provide terminal infrastructure and services for producers and consumers of Australian coal exports. The Company’s principal activity is the provision of capacity to independent customers to ship coal through the DBT. DBT’s user portfolio includes a diversified list of some global mining companies and coal producers. DBT is a multi-user export terminal, located within the Port of Hay Point, approximately 38 kilometers (kms) south of Mackay and 900 kms north of Brisbane. The DBT supply chain is capable of handling up to approximately 84.2 Million tons per annum (Mtpa) of coal. DBT services mines in the Bowen Basin, approximately 60,000 square kms region in central Queensland, which is metallurgical coal export region. Metallurgical coal is used for steel production."
183,HDN.AX,"HomeCo Daily Needs REIT is an Australia-based real estate investment trust company. The Company’s portfolio targets a balanced exposure across subsectors, including hospitals, aged care, childcare, government life sciences, and research, and primary care and wellness. Its objective is to provide unitholders with exposure to a diversified portfolio underpinned by attractive megatrends, targeting consistent and growing distributions. The Company’s portfolio consists of 27 assets. The Company’s responsible entity is HMC Funds Management Limited and the managers are HomeCo DNR Property Management Pty Limited and HomeCo DNR Investment Management Pty Limited."
184,DTL.AX,"Data#3 Limited is an Australia-based information technology (IT) solutions and service provider. The Company is focused on providing information technology solutions, which draw on its range of products and services. Its technology solutions include cloud, modern workplace, security, data and analytics and connectivity. Its cloud solutions offer secure data center solutions to improve business efficiency, reduce costs, and scale customers' technology requirements in hybrid IT environments. Its modern workplace solutions offer optimized customers' IT environment and assist them to realize the full value of their technology assets. Its security solutions are designed to help its customers navigate the complexities of cyber security and a changing threat landscape. The Company's service solutions include consulting, project services, support services, and recruitment."
185,PNV.AX,"PolyNovo Limited is an Australia-based medical devices company. The Company’s principal activity is the development of medical devices for various applications. The Company’s products include NovoSorb Biodegradable Temporizing Matrix (BTM) and NovoSorb technology. BTM is a man-made synthetic polymer that does not contain any biologic materials. BTM is a skin treatment. NovoSorb is a polymer, which is utilizes for the manufacture of novel medical devices, such as Biocompatible polymers. These biocompatible polymers are designed to support different functions of the body and then biodegrade into by-products that can be absorbed and excreted by the body. It can be produced in a range of formats with different mechanical and degradation properties. In addition to NovoSorb BTM, they can be used for thermoplastic extrusions, filaments for weaving or knitting and as a solution for spray or dip coatings of other devices."
186,NAB.AX,"National Australia Bank Limited is a financial services company. The Company's segments include the Business and Private Banking segment, which provides business franchise, specialized agriculture, health, Government, education, and community services, along with private banking, as well as the micro and small business segments. The Personal Banking segment offers personal banking network to secure home loans or manage personal finances through deposit, credit, or personal loan facilities. The Corporate and Institutional Banking segment offers client coverage, corporate finance, markets, asset servicing, and transactional banking services. The New Zealand Banking segment provides banking and financial services partnership banking corporate and institutional banking, servicing corporate, institutional, and agribusiness, and includes markets sales. The Corporate Functions and Other, including UBank and Group eliminations segment offers treasury, and support units and eliminations."
187,CRN.AX,"Coronado Global Resources Inc. is an Australia-based metallurgical coal producing company. The Company primarily offers two types of products to its customers, including metallurgical coal and thermal coal of varying qualities. Metallurgical coal can be further distinguished by its volatility, defined as high, mid, or low. The Company’s operations are located in two metallurgical coal basins, including the Bowen Basin in Queensland, Australia and the Central Appalachian region of the United States. It serves customers across the Asia-Pacific, Americas and Europe. The Company operates through two segments: Australia and United States. The Australian segment includes the Curragh mine, which is located in central Queensland, Australia and produces a range of metallurgical coal. The United States segment includes the Buchanan, Logan and Greenbrier coal mine facilities in Virginia and West Virginia, United States. It produces high, mid and low volatility hard coking coal."
188,CMM.AX,"Capricorn Metals Ltd is an Australia-based exploration company. The Company is engaged in the mineral exploration and project evaluation. It holds interest in Karlawinda Gold Project (KGP), which is located in the Pilbara region of Western Australia, 70 kilometers by road south-east of the town of Newman. Karlawinda is an advanced gold project which includes the Bibra deposit and exploration targets including the Francopan prospect. The project area is close to key infrastructure and mining support services. The Company owns a 2,052 square kilometers tenement package at Karlawinda which includes the greenstone belt hosting the 2.1 million ounce resource and 1.2 million ounce Reserve Bibra gold deposit and other greenstone areas. Its subsidiaries include Malagasy Graphite Holdings Ltd, Greenmount Resources Pty Ltd, MGY Mauritius Ltd, St Denis Holdings SARL, Mining Services SARL, Energex SARL, and Mazoto Minerals SARL."
189,BGA.AX,"Bega Cheese Limited (Bega) is an Australia-based company that is engaged in receiving, processing, manufacturing and distributing dairy and other food-related products. The Company's products include Cheese, Spreads, Grocery, Bionutrients and Dairy. The Company's segments include Branded and Bulk. Its Branded segment is engaged in manufacturing bulk ingredients into consumer products for internal or external brands. Its Bulk segment is engaged in manufacturing of bulk dairy ingredients, nutritional and bio nutrient products. The Company also offers farm services, including milk supply agreements and milk supply agreement disputes. The Company's brands include Bega Cheese, Vegemite, Dare, Farmers Union, Dairy Farmers, Yoplait, B honey, Big M, Masters, Juice Brothers and Berri."
190,CIA.AX,"Champion Iron Limited is an Australia-based iron ore exploration and development company. The Company, through its subsidiary Quebec Iron Ore Inc., owns and operates the Bloom Lake Mining Complex, located on the south end of the Labrador Trough, approximately 13kilometer (km) north of Fermont, Quebec. The Company's projects include: Consolidated Fire Lake North Project is located in Quebec, Canada; Powderhorn and Gullbridge projects are located in central Newfoundland; The Moire Lake property is located approximately 3km southwest of Fermont, Quebec; The Quinto Claims comprises the Peppler Lake, Lamelee Lake, Hobdad Hill, Jean Lake and Faber deposits; The Harvey Tuttle project comprises of approximately 717 million tons of inferred mineral resources; The O’Keefe-Purdy project property is approximately 10,623.15 acres in size; and The Cluster 3 Properties consists of Black Dan, Jeannine Lake and Penguin Lake properties. Its projects also include Kamistiatusset iron ore project."
191,COE.AX,"Cooper Energy Limited is an Australia-based upstream oil and gas exploration and production company. The Company's primary purpose is to secure, find, develop, produce and sell hydrocarbons. It focuses on the production of gas from the Otway and Gippsland basins and production of oil from the Cooper Basin. Its segments include Cooper Basin and South-East Australia. The Cooper Basin segment includes the exploration and evaluation of oil and gas, and production and sale of crude oil in the Company's permits. The South-East Australia segment primarily consists of the Sole Gas Project, the operated Casino Henry producing gas assets and Athena Gas Plant, the Manta Gas Project, and the non-operated depleted Minerva field. The segment also includes exploration, and evaluation and care and maintenance activities ongoing in the Otway and Gippsland basins."
192,IGO.AX,"IGO Limited is an Australia-based exploration and mining company. The Company is focused on discovering, developing and operating assets focused on metals critical to enabling clean energy. The Company’s operations include Nova Ni-Cu-Co Operation and Lithium Joint Venture. The Nova Ni-Cu-Co Operation is located approximately 160 kilometers (kms) east-northeast of Norseman, 360 kms southeast of Kalgoorlie and 380 kms from the Port of Esperance in Western Australia. It produced approximately 30,436 tons of nickel, 13,772 tons of copper, and 1,142 tons of cobalt. The Company’s joint venture, Lithium Joint Venture, focused on developing and operating lithium assets in Western Australia. Lithium Joint Venture comprise of the Greenbushes Lithium Mine, which is located approximately 250 kms south of Perth, Western Australia."
193,BET.AX,"BetMakers Technology Group Ltd is an Australia-based company, which develops and provides data and analytics products for the B2B wagering market. The Company operates through three segments: content and integrity, wholesale wagering products, and corporate. Content and integrity segment assists racing bodies and rights holders in producing and distributing race content. This includes services, such as barrier technology, official price calculation, vision and pricing distribution. Wholesale wagering products segment provides customers a range of racing data and analytical tools. This includes basic race data, including pricing, runners and form; analytical tools to consume and leverage the data; and wagering tools, including platforms and the Global Tote."
194,CIM.AX,"CIMIC Group Limited is an Australia-based engineering-led construction, mining, services, and public private partnerships(PPPs) company. The Company's principal activities include construction, mining and mineral processing, public private partnerships, engineering, and other services (including environmental, telecommunications and operations and maintenance). The Company operates in infrastructure, resources, and property market. The Company's segments include Construction, Services and Corporate and Investments. Construction segment includes rail and road developments, social infrastructure projects and PPPs project. Services segment includes maintenance and supply chain services, provision of asset management services and mechanical and electrical work. The Company's brand includes CPB Contractors, Leighton Asia, UGL, Pacific Partnerships, Sedgman , EIC Activities, Thiess and Ventia."
195,ANZ.AX,"Australia and New Zealand Banking Group Limited provides a range of banking and financial products and services. The Company's segments include Australia, New Zealand, Institutional, Pacific, and Technology, Services and Operations and Group Centre (TSO). The Australia segment and New Zealand segment both consist of the retail and commercial banking business units. The Institutional segment services governments, global institutional, and corporate customers across three product sets Transaction Banking, Corporate Finance and Markets. The TSO and Group Centre segment provides provide support to the operating divisions, including technology, group operations, shared services, property, risk management, financial management, strategy, marketing, human resources, and corporate affairs. The Company's operations span Australia, New Zealand, and several countries in the Asia Pacific region, the United Kingdom, France, Germany, and the United States."
196,ABC.AX,"ADBRI Limited is an Australia-based construction materials and industrial mineral manufacturing company. The Company is primarily engaged in manufacturing and distributing cement, lime, concrete, aggregates, paving and landscaping, bricks and Besser blocks and industrial minerals to customers in the residential and non-residential construction, infrastructure, alumina production and mining sector. The Company operates through two segments: Cement, Lime, Concrete and Aggregates, and Concrete Products. The Company’s Products include Paving & Landscaping, Bricks & Besser Blocks and Industrial Minerals. The Company has approximately 16 cement and lime facilities and depots, 95 concrete plants, and over 44 quarries. The end-users of products include residential and non-residential construction, engineering construction, industrial manufacturing, and mining sectors within Australia."
197,MP1.AX,"Megaport Limited is an Australia-based company, which provides Network as a Service (NaaS) solutions. The company’s global Software Defined Network (SDN) helps businesses connect their network to services via an easy-to-use portal or its open application programming interface (API). It operates through three segments: Asia-Pacific, North America and Europe. Asia-Pacific segment, including Australia, New Zealand, Hong Kong, Singapore and Japan. There are approximately 105 installed data centers operate across Asia-Pacific. North America segment includes approximately 198 installed data centers across the United States of America and Canada. Europe segment includes Megaport (Bulgaria) EAD (formerly OMNIX Group AD) and Megaport (Deutschland) GmbH (formerly Peering GmbH) respectively. There are approximately 102 installed data centers across Europe. The Company’s services include Megaport Virtual Edge, Megaport Cloud Router, Data Centre Interconnect, IX Peering and Megaport Marketplace."
198,AST.AX,"AusNet Services Ltd is an Australia-based company that operates energy infrastructure business. The Company's segments include Electricity distribution, Gas distribution, Electricity transmission and Growth & Future Networks. The Electricity distribution network carries electricity from the high voltage transmission network to end users, including metering. Its Electricity distribution network covers eastern Victoria including the eastern metropolitan region of Melbourne. The Gas distribution network carries natural gas to commercial and residential end users, including metering. Its Gas distribution network covers central and western Victoria. The Electricity transmission segment owns and manages the electricity transmission network in Victoria. The Growth & Future Networks segment provides contracted infrastructure asset and energy services, as well as a range of asset and utility services to support the management of electricity, gas and water networks."
199,SHL.AX,"Sonic Healthcare Ltd is an Australia-based healthcare company. The principal activities of the Company consisted of the provision of medical diagnostic services and the provision of administrative services and facilities to medical practitioners. The Company's segment includes Laboratory, Imaging, and Other. The Laboratory segment provides pathology/clinical laboratory services in Australia, New Zealand, the United Kingdom, the United States of America, Germany, Switzerland, Belgium and Ireland. The Imaging segment provides diagnostic imaging services in Australia. Other segment includes medical center operations (IPN), occupational health services, and other minor operations. Sonic Clinical Services (SCS) is the primary care division of the Company that offers a range of health services, including general practice (GP) clinics and after-hours GP services, occupational health services, remote health services and community and home nursing services."
200,IEL.AX,"IDP Education Ltd (IDP) is an Australia-based company engaged in international education services. The Company is focused on placement of international students into education institutions in Australia, the United Kingdom, the United States, Canada, New Zealand, and Ireland. Its segments include Asia, Australasia, and the Rest of World. The principal activities of each segment are provision of student placement services, International English Language Testing (IELTS), digital marketing and event services, and English language teaching services. The IDP also operates English language schools in Vietnam and Cambodia. Its services include counselling, application processing, and pre-departure guidance. It also partners with various universities, schools and colleges and provides access to a database of courses and programs."
201,WOW.AX,"Woolworths Group Limited is engaged in retail operations. The Company’s segments include Australian Food, New Zealand Food and portfolio. Australian Food segment is engaged in procurement of food and related products for resale and provision of services to customers in Australia. It operates approximately 1,052 Woolworths Supermarkets and Metro Food Stores. New Zealand Food is engaged in procurement of food and drinks for resale to customers in New Zealand. Its portfolio segment consists of BIG W that operates approximately 179 stores, which is engaged in procurement of discount general merchandise products for resale to customers in Australia. The Company also has online operations for its primary trading divisions. The Company operates primarily in Australia and New Zealand and operates approximately 3,357 stores."
202,REA.AX,"REA Group Limited (REA Group) advertises property and property-related services on Websites and mobile applications in Australia and Asia. The Company operates residential and commercial, share and co-working property sites-realestate.com.au, realcommercial.com.au, Flatmates.com.au and spacely.com.au. The Company's segments include Australia, North America, Asia and Corporate. The Company’s Australia segment includes property & online advertising, and financial services. In Australia, REA Group holds strategic investments in Simpology Pty Ltd, a provider of mortgage application and e-lodgment solutions for the broking and lending industries; Realtair Pty Ltd, a digital platform providing end-to-end technology solutions for the real estate transaction process, Campaign Agent Pty Ltd, a provider of buy now pay later solutions for the Australian real estate market and Managed Platforms Pty Ltd, a property management software platform."
203,SGM.AX,"Sims Limited is a metals and electronics recycler. The Company is engaged in the buying, processing and selling of ferrous and non-ferrous recycled metals and the provision of solutions for the disposal of post-consumer electronic products, including information technology (IT) assets recycled for commercial customers. It operates through six segments: North America Metal (NAM), Australia/New Zealand Metal (ANZ), UK Metal (UK), Global Trading, Investment in SA Recycling (SAR) and Sims Lifecycle Services (SLS). The Company's product groups include ferrous secondary recycling, non-ferrous secondary recycling, recycling solutions, and secondary processing and other services. Its ferrous secondary recycling includes the collection, processing and trading of iron and steel secondary raw material. Its non-ferrous secondary recycling comprises the collection, processing and trading of other metal alloys and residues, principally aluminum, lead, copper, zinc and nickel-bearing materials."
204,VEADB.AX,"Viva Energy Group Ltd is an Australia-based energy company that owns and operates an oil refinery in Victoria. The Company's segments include Retail, Fuels and Marketing, Refining, Supply, and Corporate and Overheads. Retail, Fuels, and Marketing segment consists of both retail and commercial sales and marketing of fuel and specialty products in Australia under the Shell, Liberty, Westside Petroleum, and Viva Energy brands as well as generation of substantial non-fuel income. Refining segment owns and operates the Geelong Refinery in Corio, Victoria, refines crude oil into petrol, diesel, and jet fuel. It also manufactures and produces specialty products, such as liquid petroleum gas, bitumen, oils, and chemical products. Supply, Corporate, and Overheads segment owns and manages an integrated supply chain of terminals, storage facilities, depots, pipelines, and distribution assets throughout Australia to facilitate product distribution and delivery through wholesale and retail sites."
205,A2M.AX,"The a2 Milk Company Limited (a2MC) is engaged in the commercialization of a2MC branded milk and related products as supported by the ownership of intellectual property that enables the identification of cattle for the production of A1 protein-free milk products. The Company operates through four segments, which include Australia and New Zealand; China and other Asia; the UK, and the USA. The Company's portfolio composition includes liquid milk, infant formula and other. The Australia and New Zealand segment includes the sale of milk, cream, infant formula, whole milk powder and ice cream. China and other Asia segment includes milk, infant formula, and whole milk powder sales. The China and other Asia segment is also responsible for the infant formula supply chain from New Zealand to all markets. The UK and USA segment includes milk and infant formula sales. The Company's brands include a2 Milk and a2 Platinum."
206,NCK.AX,"Nick Scali Limited is a furniture retailer operating in Australia. The Company is engaged in the sourcing and retailing of household furniture and related accessories. The Company offers various products, such as lounges, dining tables, dining chairs, buffets and cabinets, coffee tables, television units, armchairs, consoles, bedroom furniture, mattress and base, rugs, mirrors, and pendants and lamps. The Company has a total store network of approximately 61 stores across Australia and New Zealand. The Company has stores located in New South Wales, Queensland, Victoria, Tasmania, South Australia, Western Australia and the Australian Capital Territory (ACT). It operates a boutique Website, www.nickscalionline.com.au, which features its furnitures."
207,CNI.AX,"Centuria Capital Group is an Australia-based fund manager. The Company’s principal activities marketing and management of investment products including direct interest in property funds, friendly society investment bonds, property and development finance and other liquid investments across Australasia. The Company’s segments include property funds management, co-investments, developments, property and development finance and investment bonds management. Property funds management segment includes management of listed and unlisted property funds. Co-investments includes direct interest in property funds, properties held for development and other liquid investments. Developments includes completion of structured property developments which span sectors ranging from Commercial Office. Property and Development finance includes provision of real estate secured non-bank finance for development projects, bridge finance and residual stock."
208,HMC.AX,"Home Consortium Limited is an Australia-based company, which is engaged in the ownership, development and management of a property portfolio, and the investment in and management of property funds. The Company operates through three segments: Freehold properties, Funds management and Other. Freehold properties segment is engaged in properties, which are held for long-term rental and capital appreciation. Investment properties are initially recognizing at cost, including transaction costs, and are subsequently remeasures annually at fair value."
